statefp,countyfp,parcels,area_m2,area_parcels,government_parcels,ownertype_known
37,031,65271,1490257779.8,65271,1641,64645
37,033,17222,1093442138.4,17222,104,17147
37,035,93564,1007684203.4,93564,1063,93480
37,037,49941,1738763316.2,49941,462,49651
37,039,35537,1016450127.2,35537,464,35503
37,041,12773,437993760.4,12773,123,12716
37,043,16937,405407036.8,16937,175,16673
37,045,59540,1172106555.7,59540,727,59388
37,047,51532,2390859371.7,51532,1316,50905
37,049,61881,3386029230.5,61881,1185,56022
37,051,143065,1463386264.8,143065,1855,142904
37,053,27916,662033512.6,27916,403,27825
37,055,41686,503621403.9,41686,1369,41307
37,057,97440,1371634253.4,97440,477,97217
37,059,26037,666280992.3,26037,149,26030
37,061,43318,2075347409.2,43318,398,43014
37,063,128831,708019393.7,128831,2467,128831
37,065,24660,941688788.3,24660,914,24624
37,067,165580,971113359.6,165580,2462,165056
37,069,47367,1247784934.7,47367,195,46903
37,071,114804,873367002.3,114804,1463,114754
37,073,7891,868339384.4,7891,0,1
37,075,9577,418927372.7,9577,343,9320
37,077,34386,1372277680.8,34386,356,34332
37,079,12670,681005517.3,12670,164,12597
37,081,222515,1560321825.4,222515,0,0
37,083,39912,1873581138.0,39912,637,38185
37,085,80429,1563229907.8,80429,2280,80132
37,087,50497,887932010.4,50497,532,50483
37,089,68705,892903483.1,68705,467,68690
37,091,15822,902838503.3,15822,483,15816
37,093,28928,1259870461.5,28928,300,28928
37,095,8508,1729043197.8,8508,905,8052
37,097,108050,1421588731.7,108050,671,108050
37,099,41295,1193234662.4,41295,442,41259
37,101,122308,1986259096.1,122308,799,121976
37,103,9414,1267335404.1,9414,375,9332
37,105,34467,646329602.0,34467,292,33837
37,107,36282,1003757975.5,36282,559,35949
37,109,46242,628823912.1,46242,458,45883
37,111,33608,975287505.5,33608,526,33449
37,113,46271,924569165.5,46271,759,46146
37,115,21712,1145101259.0,21712,655,20067
37,117,17377,1174678803.8,17377,304,17251
37,119,431003,1484082421.2,431003,5970,422250
37,121,17900,570652075.4,17900,256,17744
37,123,30375,1365809968.8,30375,494,30147
37,125,74664,1799507977.9,74664,352,32727
37,127,49857,516919723.2,49857,447,49817
37,129,102728,475981600.1,102728,890,102603
37,131,15432,987262230.3,15432,223,15284
37,133,96076,1808605488.7,96076,1775,94996
37,135,59227,1107708081.3,59227,320,30618
37,137,17125,868826508.5,17125,82,17071
37,139,21584,569667884.1,21584,420,21278
37,141,55108,2020159711.4,55108,1341,54775
37,143,14490,618549119.5,14490,173,14323
37,145,28197,1002933539.9,28197,248,28026
37,147,80206,1629200107.7,80206,1289,80206
37,149,17469,602113840.2,17469,164,17355
37,151,80209,1971239868.1,80209,1068,80189
37,153,32719,1100393277.1,32719,532,32628
37,155,79983,2395209942.6,79983,1315,78397
37,157,56328,1422179108.2,56328,698,56024
37,159,88723,1337030082.8,88723,703,83176
37,161,57777,1447818560.5,57777,938,57773
37,163,50621,2408252840.6,50621,384,49901
37,165,21987,820286701.4,21987,278,21903
37,167,43029,999555216.6,43029,389,42823
37,169,31811,1162371858.5,31811,239,31677
37,171,44296,1351943417.1,44296,460,44272
37,173,12875,1604131098.1,12875,301,12842
37,175,29398,822050759.0,29398,355,29328
37,177,5137,858525257.2,5137,649,5071
37,179,114628,1588032534.9,114628,835,113820
37,181,26786,642370745.8,26786,488,26557
37,183,438574,1968481685.8,438574,4099,438451
37,185,23468,1086360104.3,23468,180,23408
37,187,12665,972233887.4,12665,298,10455
37,189,47524,800776503.3,47524,768,47150
37,191,70012,1398124426.5,70012,1262,69663
37,193,51121,1981601794.0,51121,536,50946
37,195,46716,1109405468.5,46716,896,41356
37,197,28181,847926344.4,28181,150,28140
37,199,17436,756349282.0,17436,260,17418
38,001,5134,2531875766.5,5134,3,5134
38,003,11199,3841812252.4,11199,0,0
38,005,9455,3560859384.5,9455,86,9324
38,007,3160,2839461112.0,3160,105,3041
38,009,26049,5566907001.7,26049,2321,16953
38,011,6642,2991435076.8,6642,133,6607
38,013,8271,2875630224.9,8271,0,0
38,015,48686,4273342373.9,48686,67,2285
38,017,75719,4650444715.2,75719,1445,36559
38,019,15154,3902779284.5,15154,0,22
38,021,8072,2929288023.3,8072,141,6673
38,023,8729,3402312248.2,8729,27,702
38,025,21496,5488021593.2,21496,2115,2631
38,027,5599,1615094040.3,5599,0,0
38,029,9969,3836272817.2,9969,0,0
38,031,3668,1713610433.1,3668,2,916
38,033,3788,2662670867.9,3788,0,69
38,035,33220,3802326749.7,33220,0,48
38,037,9267,4362889805.7,9267,0,9
38,039,4063,1840940538.2,4063,6,3317
38,041,7041,2926227022.5,7041,0,84
38,043,6895,3626576958.2,6895,0,5
38,045,9788,2977734650.0,9788,0,2
38,047,6853,2550520005.1,6853,434,572
38,049,15949,4959183903.3,15949,0,28
38,051,8745,2611866261.3,8745,206,6707
38,053,18708,7198129390.0,18708,99,1864
38,055,20375,5308160277.4,20375,0,0
38,057,6643,2661709701.8,6643,72,820
38,059,24606,5019766084.2,24606,602,23639
38,061,17147,4671988068.2,17147,935,17145
38,063,5328,2485706284.7,5328,98,5301
38,065,7502,1805450640.6,7502,137,4085
38,067,13690,2897836314.1,13690,0,37
38,069,6858,2769212670.7,6858,0,66
38,071,15306,3091061177.6,15306,0,34
38,073,8960,2224340070.6,8960,0,0
38,075,8109,2353602048.0,8109,0,0
38,077,17731,3699310363.7,17731,497,12663
38,079,8003,2454049086.9,8003,0,90
38,081,8976,2271216839.5,8976,0,0
38,083,5820,2543009794.1,5820,248,5652
38,085,13845,3001600804.1,13845,85,176
38,087,3107,2447745656.8,3107,2,2533
38,089,25998,3446206496.9,25998,3,10727
38,091,6252,1895530474.0,6252,40,402
38,093,16863,5836998863.5,16863,64,64
38,095,5403,2639864549.4,5403,0,22
38,097,10460,2134045587.7,10460,0,0
38,099,13465,3342842712.6,13465,394,12974
38,101,41238,5170535432.6,41238,0,0
38,103,8725,3328215136.3,8725,11,7110
38,105,34052,5539638659.8,34052,8,16
39,001,21422,1699372785.6,21422,0,0
39,003,52648,1058743650.2,52648,1217,52557
39,005,35325,1133716067.9,35325,0,0
39,007,74622,1806210478.0,74622,1361,73026
39,009,42183,1304976206.0,42183,2067,40195
39,011,28865,1038792482.8,28865,883,28584
39,013,65498,1375953228.6,65498,2529,58565
39,015,37461,1329691073.7,37461,0,0
39,017,166069,1159523054.1,166069,5405,164718
39,019,28608,1052752474.9,28608,234,27741
39,021,26531,1184269993.0,26531,467,25351
39,023,66148,1008735734.7,66148,446,63378
39,025,98685,1184530959.9,98685,2106,86194
39,027,26930,1071959973.5,26930,458,25259
39,029,74567,1322446158.0,74567,1485,73060
39,031,27613,1469446342.0,27613,387,26847
39,033,33639,1050600532.3,33639,0,0
39,035,521583,3415067092.2,521583,24662,481361
39,037,31363,1517911857.6,31363,611,30938
39,039,26783,1056115250.8,26783,0,0
39,041,94696,1414796676.7,94696,825,93064
39,043,46006,674373601.7,46006,885,45341
39,045,73102,1306710747.5,73102,1223,71535
39,047,18225,1078638355.5,18225,199,17033
39,049,495103,1295077015.2,495103,6917,493332
39,051,23568,1067694280.8,23568,402,23218
39,053,26890,1193487167.9,26890,0,0
39,055,50918,1051783858.7,50918,1013,49352
39,057,76243,1047977529.4,76243,2653,75724
39,059,40701,1377974928.5,40701,1318,39783
39,061,420706,1290461968.4,420706,203,1982
39,063,38864,1334684151.9,38864,0,0
39,065,25758,1194537068.2,25758,0,0
39,067,17860,1068842219.8,17860,292,17322
39,069,19653,1083352533.8,19653,534,19473
39,071,31997,1415071929.5,31997,583,31546
39,073,22710,1077640974.3,22710,241,20585
39,075,28219,1090055612.1,28219,365,27177
39,077,40206,1236889538.7,40206,555,39162
39,079,32746,1106984816.3,32746,0,0
39,081,58238,1028826847.7,58238,3876,54441
39,083,41738,1370636921.2,41738,498,41530
39,085,115934,575426805.2,115934,1937,109814
39,087,56213,1182763860.6,56213,2855,51214
39,089,95640,1783973754.8,95640,985,94257
39,091,37007,1193979308.4,37007,727,36621
39,093,167390,1289603844.6,167390,8568,165786
39,095,202904,1466282766.6,202904,250,202904
39,097,24592,1215773469.1,24592,580,23724
39,099,162147,1043464562.0,162147,4144,159333
39,101,38986,1084684883.5,38986,457,37224
39,103,137009,1118973218.3,137009,3773,124865
39,105,29913,1136474238.5,29913,1866,29440
39,107,25456,1168380351.0,25456,405,25114
39,109,53061,1102109130.3,53061,677,52034
39,111,17530,1204365638.1,17530,903,17152
39,113,309360,1594504635.8,309360,6289,280781
39,115,19388,1078118789.9,19388,924,19146
39,117,22856,836470047.8,22856,154,21850
39,119,57577,1703030479.1,57577,531,56898
39,121,16998,1130822973.7,16998,286,16133
39,123,57903,717045796.5,57903,773,48028
39,125,17637,1053807674.1,17637,180,17031
39,127,30804,1072152125.9,30804,884,28272
39,129,25549,1066351862.8,25549,583,24229
39,131,24717,1193934728.5,24717,949,23308
39,133,100596,1232308771.4,100596,2368,99153
39,135,40384,1092454876.3,40384,367,35247
39,137,31196,1269464408.2,31196,884,29785
39,139,69284,1144195950.5,69284,1478,65919
39,141,44890,1800802948.0,44890,1176,44467
39,143,33220,1046584484.8,33220,613,32777
39,145,59471,1572644975.8,59471,2558,57341
39,147,45702,1434640425.6,45702,962,45191
39,149,31111,1060952525.4,31111,913,30815
39,151,208130,1538992847.6,208130,5054,202089
39,153,262537,1334073402.1,262537,1480,59400
39,155,135194,1667920326.6,135194,2779,133969
39,157,60593,1470723583.0,60593,2530,59215
39,159,35988,1104307758.9,35988,576,34048
39,161,19805,1074088582.3,19805,213,19581
39,163,13875,1118840364.4,13875,7,61
39,165,101090,985704074.7,101090,1820,101051
39,167,62536,1626880141.3,62536,2626,59964
39,169,57665,1457514568.8,57665,1704,56840
39,171,25990,1087330590.5,25990,549,25806
39,173,72402,1624491778.3,72402,1567,71029
39,175,15542,797737784.9,15542,445,15179
40,001,16506,1339262923.0,16506,1449,16506
40,003,7526,2217777475.9,7526,287,7526
40,005,13208,2340177805.6,13208,477,13208
40,007,8619,4281028761.9,8619,347,8619
40,009,15669,2177689894.2,15669,487,15669
40,011,11400,2320573158.4,11400,407,11400
40,013,32858,2244544911.4,32858,914,32858
40,015,22755,3172508848.8,22755,566,22755
40,017,81557,2288842963.0,81557,1558,81557
40,019,30797,1909462278.6,30797,306,30797
40,021,34250,1817025339.0,34250,1173,34250
40,023,13916,2007412915.7,13916,320,13916
40,025,6618,4506738933.3,6618,116,6618
40,027,116327,1390852302.4,116327,1361,116327
40,029,7464,1196609059.1,7464,245,7464
40,031,56596,2674784203.1,56596,1469,56596
40,033,7276,1538139379.2,7276,257,7276
40,035,11126,1883059493.9,11126,153,11126
40,037,44925,2328134454.6,44925,907,44925
40,039,18583,2564129853.7,18583,324,18583
40,041,55987,1797761249.5,55987,1449,55413
40,043,7276,2433592225.5,7276,189,7276
40,045,7657,3027240129.3,7657,388,7657
40,047,34684,2602237041.7,34684,781,34684
40,049,19885,1896787527.6,19885,526,19885
40,051,34973,2653547228.1,34973,763,34973
40,053,8479,2509830991.6,8479,201,8479
40,055,6573,1611797724.5,6573,360,6573
40,057,4394,1327952351.1,4394,134,4394
40,059,6596,2618117380.9,6596,287,6596
40,061,12009,1508771605.6,12009,181,12009
40,063,11926,1909265158.2,11926,316,11926
40,065,18782,1835412386.2,18782,545,18782
40,067,7300,1856212339.1,7300,169,7300
40,069,11059,1644558759.0,11059,140,11059
40,071,29735,2308689343.6,29735,1175,29735
40,073,13253,2320349058.0,13253,464,13253
40,075,12459,2493767506.0,12459,692,12459
40,077,11747,1754194993.1,11747,303,11747
40,079,39676,3746290697.3,39676,1500,39676
40,081,26463,2404504139.3,26463,628,26463
40,083,34507,1810358726.4,34507,693,34507
40,085,12187,1317537561.5,12187,669,12187
40,087,27055,1328294483.0,27055,330,27055
40,089,34762,4466541885.0,34762,1411,34762
40,091,26879,1681243081.3,26879,345,26879
40,093,8334,2406683733.9,8334,288,8334
40,095,16978,1055015062.7,16978,291,16978
40,097,27865,1543530010.5,27865,611,27865
40,099,13652,980517138.1,13652,223,13652
40,101,56502,3579700527.3,56502,2107,56477
40,103,10410,1901798209.9,10410,269,10410
40,105,9523,1455219703.4,9523,325,9523
40,107,10724,1544534909.8,10724,248,10724
40,109,324567,1691411243.6,324567,4093,324567
40,111,26094,1726507760.9,26094,487,26094
40,113,42014,6140666097.1,42014,1759,41878
40,115,21522,1126550517.3,21522,1103,21522
40,117,13889,1381551584.4,13889,254,13889
40,119,34224,1529292672.0,34224,397,34224
40,121,43475,3453493473.6,43475,1225,43475
40,123,24990,1724117927.4,24990,1022,24990
40,125,37720,1892332549.9,37720,971,37720
40,127,16039,3484834020.5,16039,326,16039
40,129,6580,2798784620.5,6580,146,6580
40,131,48555,1638632951.8,48555,1262,48555
40,133,19941,1556680313.3,19941,1012,19941
40,135,30338,1571488987.7,30338,1100,30338
40,137,28703,2268851833.4,28703,599,28703
40,139,16008,5006034719.7,16008,356,16008
40,141,10437,2205408847.5,10437,377,10437
40,143,326329,1640898452.9,326329,13242,326231
40,145,51618,1388013728.0,51618,1215,51618
40,147,28487,998123604.8,28487,250,28487
40,149,11851,2556101451.3,11851,220,11851
40,151,11121,3101900502.6,11121,298,11121
40,153,16567,3034708911.9,16567,363,16567
41,001,16906,6509444984.9,16906,1428,13410
41,003,42232,1780506999.2,42232,712,36023
41,005,188698,2411218130.2,188698,2530,155951
41,007,31818,1964329470.5,31818,2202,31777
41,009,28797,1675891441.5,28797,936,28782
41,011,41971,3639490509.3,41971,1796,41693
41,013,17701,5891376881.2,17701,891,17651
41,015,18077,2340864994.3,18077,1608,16891
41,017,109322,3165113585.1,109322,1350,109264
41,019,69327,10779705197.1,69327,1741,69327
41,021,3189,3090705360.6,3189,360,3143
41,023,9028,7334214767.9,9028,870,7432
41,025,10706,9817441687.5,10706,779,10644
41,027,11699,1469948244.6,11699,6204,6250
41,029,91198,5951236992.4,91198,2076,90020
41,031,10678,1858520634.5,10678,134,4667
41,033,41929,2487121406.5,41929,483,41883
41,035,61110,7964326221.6,61110,2875,61110
41,037,17900,8130709722.5,17900,1135,16511
41,039,158951,8467339095.9,158951,6145,155251
41,041,49777,2306844602.3,49777,1590,24309
41,043,65335,4503550550.8,65335,2038,64872
41,045,22306,11809765835.3,22306,982,20480
41,047,115323,2648409230.4,115323,3080,111272
41,049,8636,4576625185.3,8636,139,165
41,051,278080,1174415173.3,278080,6225,273945
41,053,36239,1977462314.9,36239,1787,35293
41,055,3644,2167102269.6,3644,220,238
41,057,30936,2870123954.5,30936,0,0
41,059,39741,7563780769.2,39741,1680,39741
41,061,17244,3928466905.2,17244,349,10518
41,063,9173,5415461689.9,9173,1620,4659
41,065,15482,4123916405.5,15482,739,15424
41,067,191888,1827430356.6,191888,2862,190625
41,069,2660,3361658017.4,2660,186,2641
41,071,42790,1862931295.3,42790,1345,40958
42,001,46784,1268870973.1,46784,527,46558
42,003,592698,1845948462.1,592698,0,584367
42,005,43301,1438644057.9,43301,85,561
42,007,97779,1170265151.5,97779,1660,89715
42,009,33827,2486445304.9,33827,374,33736
42,011,156777,2147118168.2,156777,926,156114
42,013,63297,1328772000.8,63297,209,698
42,015,34972,2845792786.0,34972,373,34954
42,017,237521,1489058688.4,237521,609,237266
42,019,96504,1985761536.5,96504,630,95392
42,021,85133,1735412424.5,85133,1187,84883
42,023,5417,882934470.3,5417,378,5122
42,025,48664,1040002061.1,48664,915,48080
42,027,61655,2389020041.9,61655,579,61001
42,029,194341,1866972461.4,194341,2725,192335
42,031,26243,1572179800.1,26243,899,25928
42,033,69995,2912096010.4,69995,964,68948
42,035,33311,2208487866.1,33311,1641,33187
42,037,34282,1219724379.8,34282,85,387
42,039,59474,2569074215.2,59474,995,56893
42,041,102812,1379285646.3,102812,997,101589
42,043,117534,1324076854.5,117534,1469,113260
42,045,207743,427066467.3,207743,2075,197384
42,047,26831,2329500243.7,26831,668,906
42,049,113168,2006104452.4,113168,453,1426
42,051,78054,2007974910.0,78054,351,77776
42,053,11896,973517239.1,11896,516,11355
42,055,69507,1892902031.2,69507,224,1018
42,057,10675,1116217733.3,10675,281,10675
42,059,30546,1565798926.7,30546,0,0
42,061,28395,2057037647.9,28395,337,28380
42,063,43995,2106756262.8,43995,741,43497
42,065,37000,1807973963.9,37000,501,662
42,067,13706,1002132747.2,13706,65,13703
42,069,108604,1229775233.4,108604,530,1331
42,071,189593,2441196626.0,189593,1065,189310
42,073,52420,786967392.8,52420,712,51729
42,075,54421,964825846.4,54421,577,54406
42,077,116507,762337066.3,116507,919,115136
42,079,176801,2303685577.2,176801,2015,175259
42,081,51822,2612308142.7,51822,251,1093
42,083,29422,2828298139.7,29422,976,26608
42,085,57591,1736653181.8,57591,1010,57422
42,087,24522,894400838.0,24522,303,24462
42,089,98640,1450001880.8,98640,17,315
42,091,309032,1152382800.1,309032,1866,302931
42,093,8959,330452754.8,8959,20,60
42,095,123200,908415846.0,123200,485,123067
42,097,52619,1161611826.2,52619,608,52011
42,099,25092,1427751078.2,25092,241,683
42,101,584387,806598246.1,584387,7184,546966
42,103,62845,1357554608.2,62845,292,62800
42,105,17200,2257334006.6,17200,321,17197
42,107,90271,1988668335.5,90271,1392,90124
42,109,24216,790804610.8,24216,111,421
42,111,57327,2809110226.1,57327,526,53519
42,113,8691,1158993173.5,8691,91,8682
42,115,28640,2170614138.9,28640,282,28324
42,117,27532,2978191955.3,27532,558,27352
42,119,20675,621378680.7,20675,286,17063
42,121,38556,1744305556.9,38556,2568,2813
42,123,31350,2192698209.5,31350,608,30885
42,125,125317,2229106061.1,125317,312,1862
42,127,59775,1676143326.4,59775,325,771
42,129,206204,2677145473.9,206204,1302,204828
42,131,16622,921266745.4,16622,235,16474
42,133,177288,2365542060.8,177288,1046,177102
44,001,20590,65662353.1,20590,48,171
44,003,77869,503924872.6,77869,163,12048
44,005,36335,253836068.7,36335,281,6419
44,007,221558,1327698556.6,221558,5487,195251
44,009,62564,816597997.7,62564,693,30710
45,001,16598,1156894981.7,16598,339,16378
45,003,102651,2420223770.9,102651,1210,102030
45,005,10906,1025806115.2,10906,234,10875
45,007,119145,1721871211.8,119145,0,532
45,009,11744,1003305676.3,11744,190,11676
45,011,16483,1476920793.4,16483,218,16425
45,013,105510,1018390905.6,105510,2139,103921
45,015,117929,2125587697.4,117929,644,117918
45,017,13072,988869099.2,13072,0,0
45,019,197270,2600992431.2,197270,1938,197079
45,021,31581,1025167980.9,31581,124,30682
45,023,22398,1506360912.4,22398,119,21315
45,025,31466,1726340758.2,31466,384,31445
45,027,29026,1531455014.5,29026,370,29003
45,029,34365,2680599378.3,34365,333,34251
45,031,41495,1434971533.0,41495,543,41467
45,033,19803,1020302373.9,19803,142,19781
45,035,76695,1441144837.2,76695,297,76692
45,037,19481,1282811772.9,19481,92,19282
45,039,18162,1800180131.2,18162,34,147
45,041,72798,2013107831.5,72798,0,0
45,043,47809,2093576467.1,47809,500,47413
45,045,238091,1865930407.5,238091,1271,238091
45,047,40255,1235441546.3,40255,25,42
45,049,15832,1435838276.2,15832,365,14997
45,051,288237,2976298783.9,288237,448,47586
45,053,23139,1669260187.9,23139,0,0
45,055,42769,1869734578.8,42769,198,42311
45,057,55936,1387115651.4,55936,194,47648
45,059,44870,1796648305.5,44870,372,44725
45,061,13520,1046818023.4,13520,122,13391
45,063,146320,1718962095.1,146320,1217,146086
45,065,12977,899903690.4,12977,466,12893
45,067,23340,1236346176.2,23340,258,23021
45,069,19650,1219262887.5,19650,182,19092
45,071,28179,1649338983.5,28179,281,27559
45,073,63201,1239312619.4,63201,463,62491
45,075,60420,2811522342.5,60420,462,58955
45,077,66413,1230921181.7,66413,513,66365
45,079,172173,1794475502.1,172173,224,23659
45,081,15486,1152172414.8,15486,65,15449
45,083,174815,1987685558.9,174815,947,174471
45,085,60667,1737201702.5,60667,820,59123
45,087,18918,1421006768.5,18918,119,18168
45,089,28765,2384458139.5,28765,227,28610
45,091,134244,2496001399.7,134244,1310,134230
46,003,5728,1846461137.6,5728,319,5299
46,005,17009,3313589994.1,17009,428,15353
46,007,4637,3083580751.4,4637,53,3157
46,009,8957,1578234156.2,8957,777,8291
46,011,18247,2093818930.7,18247,621,17219
46,013,26246,4494867518.1,26246,2529,24337
46,015,8078,2162889611.8,8078,145,6788
46,017,2606,1251772794.0,2606,9,1746
46,019,12462,5891642817.9,12462,1541,10961
46,021,5805,1984846592.5,5805,1394,5180
46,023,15362,2937959866.6,15362,1894,14313
46,025,7706,2513843680.2,7706,1982,7264
46,027,9562,906551174.5,9562,60,81
46,029,18445,1773581388.4,18445,1053,16812
46,031,8490,5206805057.6,8490,321,8368
46,033,13182,4020695825.2,13182,976,1034
46,035,11827,1117671877.0,11827,437,11695
46,037,11376,2701236965.0,11376,488,10974
46,039,6973,1648505731.7,6973,244,5788
46,041,14866,6288195442.9,14866,2915,14788
46,043,4523,1123577741.4,4523,78,4302
46,045,10026,3077756631.7,10026,906,9598
46,047,11463,4250040469.9,11463,1367,11455
46,049,8914,2607322049.4,8914,3515,7216
46,051,8911,1779575278.9,8911,267,8496
46,053,7778,2619246629.6,7778,72,7478
46,055,10415,4719366909.7,10415,309,9955
46,057,7210,1316176877.8,7210,0,0
46,059,9572,3736966849.5,9572,1806,8571
46,061,3747,1119601237.2,3747,60,3617
46,063,6817,6759341013.9,6817,1474,6812
46,065,13930,3571671841.1,13930,742,11000
46,067,12376,2110858358.8,12376,331,10027
46,069,4681,2229066342.9,4681,1114,3809
46,071,8787,3979078565.1,8787,867,867
46,073,4090,1373369151.8,4090,133,3913
46,075,3806,2611143647.4,3806,77,3071
46,077,9076,2236650845.0,9076,203,7897
46,079,10792,1490546996.3,10792,433,10035
46,081,22044,1319254170.8,22044,367,21737
46,083,32158,1505010983.0,32158,100,29867
46,085,10500,4703216250.1,10500,140,8617
46,087,7132,1287906032.8,7132,480,480
46,089,8840,2981981679.7,8840,717,8467
46,091,10371,2292779170.7,10371,232,9005
46,093,20688,8986047286.5,20688,0,9
46,095,7548,3390001652.3,7548,96,5172
46,097,5299,1481288639.4,5299,54,4685
46,099,72463,1994294453.2,72463,883,50685
46,101,6429,1380977276.1,6429,252,339
46,102,1566,1552259972.4,1566,34,1562
46,103,54374,7440300727.8,54374,3031,54017
46,105,15716,7420747828.2,15716,1463,15714
46,107,7224,2331188969.1,7224,1144,6162
46,109,14568,2954056363.8,14568,618,12833
46,111,5088,1482033550.4,5088,1133,4487
46,115,12472,3298029526.3,12472,1534,1534
46,117,10244,3576254539.5,10244,870,9245
46,119,6696,2725720907.3,6696,226,6070
46,121,4913,3600590625.8,4913,0,4912
46,123,10498,4185905077.4,10498,169,9224
46,125,9746,1595571482.1,9746,310,9436
46,127,13693,1226840524.2,13693,137,11639
46,129,8253,1902462297.2,8253,985,6578
46,135,16028,1369497396.9,16028,216,243
46,137,9305,5096941577.4,9305,13,5219
47,001,36414,590999416.1,36414,476,36414
47,003,23809,1156787229.3,23809,148,23800
47,005,16594,972973425.6,16594,95,16586
47,007,12194,1329784191.2,12194,81,12182
47,009,66574,1000928435.1,66574,312,66547
47,011,50997,826971303.3,50997,307,50983
47,013,27558,796613165.2,27558,389,27555
47,015,8867,740950880.6,8867,41,8866
47,017,20007,1525376369.5,20007,308,19983
47,019,31967,526122365.3,31967,465,31945
47,021,21623,655506032.5,21623,89,21599
47,023,9933,724633285.3,9933,0,0
47,025,22570,967738907.6,22570,106,22560
47,027,8370,810772983.2,8370,21,8367
47,029,25328,872525812.6,25328,259,25318
47,031,32784,1076246971.4,32784,238,32756
47,033,10015,639288655.1,10015,77,10015
47,035,66000,1573363855.6,66000,256,65967
47,037,286479,1187923927.5,286479,918,286429
47,039,14148,825457993.3,14148,83,14139
47,041,18607,745098998.1,18607,69,18607
47,043,28399,1256277608.9,28399,238,28372
47,045,21674,1289482828.4,21674,467,21669
47,047,26836,1767420489.6,26836,208,26825
47,049,17569,1412781716.5,17569,110,17567
47,051,27177,1375603735.4,27177,205,27162
47,053,31105,1577237975.7,31105,432,31103
47,055,19099,1605156075.4,19099,183,19087
47,057,15685,696084361.4,15685,45,15651
47,059,42846,1389342976.8,42846,484,42827
47,061,12025,976592296.9,12025,130,12019
47,063,30935,385620121.4,30935,232,30925
47,065,199848,2361249278.1,199848,2565,68780
47,067,5983,531468384.4,5983,41,5982
47,069,20333,1757059884.7,20333,259,20330
47,071,28445,1418227757.6,28445,299,28445
47,073,36871,1323235484.2,36871,156,36861
47,075,11479,1367003104.6,11479,154,11473
47,077,18340,1236984790.6,18340,145,18333
47,079,25992,1359437084.0,25992,302,25987
47,081,18639,1594448693.7,18639,88,18224
47,083,6714,617205289.7,6714,73,6642
47,085,13671,1285147005.2,13671,150,13660
47,087,9004,717525719.3,9004,244,8997
47,089,34614,703298916.4,34614,119,34598
47,091,14229,709179918.8,14229,149,14125
47,093,196330,1154522113.2,196330,1213,196329
47,095,3941,419805261.6,3941,211,3941
47,097,13758,1066309010.9,13758,380,13758
47,099,25744,1547896285.0,25744,234,25736
47,101,8639,737676722.0,8639,73,8632
47,103,19824,1420593420.3,19824,155,19822
47,105,36232,551263262.3,36232,293,36227
47,107,31467,1088718739.4,31467,237,31454
47,109,19275,1470570429.0,19275,229,19267
47,111,14179,751716291.5,14179,111,14179
47,113,49466,1387454647.1,49466,631,49455
47,115,22349,1094730410.6,22349,180,22334
47,117,19961,1026435178.1,19961,151,19958
47,119,52317,1531575068.1,52317,368,52292
47,121,9602,511003805.0,9602,83,9602
47,123,30195,1035964667.1,30195,245,30185
47,125,89976,1163334623.9,89976,0,0
47,127,4325,335153376.9,4325,5,4322
47,129,14342,1111050599.1,14342,265,14339
47,131,19912,1330704739.1,19912,393,19911
47,133,15751,1111374660.0,15751,69,15745
47,135,9825,1027657489.8,9825,72,9754
47,137,6001,425659187.3,6001,43,5995
47,139,12992,505811986.2,12992,246,12986
47,141,38432,981779601.9,38432,279,38397
47,143,21464,733826115.1,21464,237,21463
47,145,35983,866993774.3,35983,594,35953
47,147,37600,1213982347.5,37600,390,37585
47,149,118374,1513469260.9,118374,154,50981
47,151,15428,1241839258.5,15428,191,15428
47,153,12435,519340953.5,12435,80,12430
47,155,70876,1017928924.8,70876,277,70863
47,157,360430,1795533761.3,360430,5610,360424
47,159,12115,796160525.0,12115,105,12115
47,161,12585,855537124.1,12585,199,12574
47,163,78557,842693982.1,78557,801,78523
47,165,87097,1360564101.8,87097,467,87061
47,167,30193,1277881695.4,30193,176,30189
47,169,5500,274310276.1,5500,25,5490
47,171,10348,433383200.2,10348,232,10342
47,173,14899,533595579.4,14899,111,14896
47,175,7346,824576176.7,7346,54,7343
47,177,23804,1088300248.2,23804,147,23784
47,179,61075,756575720.6,61075,535,61040
47,181,13135,1888162932.9,13135,135,13133
47,183,20264,1488371507.6,20264,264,20258
47,185,18063,1063727091.2,18063,158,18047
47,187,107160,1460981962.4,107160,413,106876
47,189,66680,1381024462.7,66680,244,66519
48,001,43953,2737997463.1,43953,758,43682
48,003,10519,3858821421.5,10519,554,10455
48,005,60809,2248289485.5,60809,1129,59581
48,007,25747,718922207.7,25747,365,24951
48,009,9158,2365755003.8,9158,185,8590
48,011,4061,3105558167.5,4061,41,3975
48,013,34393,3133441272.5,34393,407,33843
48,015,21718,1659223812.4,21718,272,21370
48,017,6207,2278441973.6,6207,49,5791
48,019,33226,2024026799.3,33226,97,31959
48,021,63343,2285472595.4,63343,414,62483
48,023,6333,2400433776.4,6333,55,5641
48,025,22981,2537289504.0,22981,134,21515
48,027,156731,2492710464.6,156731,1131,155114
48,029,709403,2979410999.5,709403,6016,698048
48,031,14259,1831026554.4,14259,86,13494
48,033,3496,3747577013.0,3496,15,2192
48,035,19943,2542591523.1,19943,310,19624
