year,recipient_age,active_rho,active_split,active_dup,passive_rho,passive_split,passive_dup,person_days,passive_measured,comparable
2003,0,116.190402,87.059864,133.913538,0.000000,0.000000,0.000000,3041897911.9,true,true
2003,1,87.703205,60.823159,103.950482,0.000000,0.000000,0.000000,3322561216.2,true,true
2003,2,76.495773,51.743870,91.759900,0.000000,0.000000,0.000000,3280461099.9,true,true
2003,3,71.255135,45.747213,87.044764,0.000000,0.000000,0.000000,3526230581.5,true,true
2003,4,66.081236,42.086156,80.868824,0.000000,0.000000,0.000000,3383943203.3,true,true
2003,5,67.843312,42.424411,83.864239,0.000000,0.000000,0.000000,3296431224.8,true,true
2003,6,53.863166,32.365704,67.452205,0.000000,0.000000,0.000000,3164313332.5,true,true
2003,7,48.770228,29.556353,60.748707,0.000000,0.000000,0.000000,3447574342.3,true,true
2003,8,45.431415,27.329187,57.054920,0.000000,0.000000,0.000000,3285874858.7,true,true
2003,9,38.435287,23.514358,47.873966,0.000000,0.000000,0.000000,3605829226.8,true,true
2003,10,37.331611,23.039675,46.660133,0.000000,0.000000,0.000000,3711556440.8,true,true
2003,11,32.196141,20.142134,40.096659,0.000000,0.000000,0.000000,3891060207.7,true,true
2003,12,25.808477,16.142137,32.090603,0.000000,0.000000,0.000000,3784697094.1,true,true
2003,13,21.398446,13.121208,26.793772,,,,4224699418.7,false,true
2003,14,15.945531,10.330189,19.674919,,,,4047279259.0,false,true
2003,15,9.675809,6.633434,11.627649,,,,5334738189.0,false,true
2003,16,7.847521,5.194574,9.536002,,,,5128885256.9,false,true
2003,17,6.805081,5.043025,7.910958,,,,5270968479.2,false,true
2003,18,2.875305,1.833284,3.565854,,,,5116565537.3,false,true
2003,19,2.305346,1.399618,3.044129,,,,3971064738.2,false,true
2003,20,2.344115,1.515512,2.855728,,,,4240032048.5,false,true
2003,21,2.816907,2.201432,3.178650,,,,4191061330.9,false,true
2003,22,2.910839,2.024914,3.451507,,,,3935056549.4,false,true
2003,23,5.541000,4.014505,6.544974,,,,3578840408.3,false,true
2003,24,4.620927,2.752530,5.774561,,,,3318005879.3,false,true
2003,25,5.592010,3.744506,6.763932,,,,3065420304.2,false,true
2003,26,5.118066,3.409682,6.215679,,,,3049323807.2,false,true
2003,27,6.077230,4.055297,7.291492,,,,2851541211.5,false,true
2003,28,8.506535,5.900403,10.098262,,,,2971734119.1,false,true
2003,29,6.027112,3.989786,7.321441,,,,2897061581.2,false,true
2003,30,7.181954,4.710598,8.746192,,,,2704537654.6,false,true
2003,31,9.354731,6.213126,11.313137,,,,2888683179.2,false,true
2003,32,8.303339,5.208806,10.281683,,,,3037928025.0,false,true
2003,33,10.461329,6.883663,12.607214,,,,3460394871.4,false,true
2003,34,8.184370,4.719278,10.475471,,,,2844933815.5,false,true
2003,35,7.902999,4.496253,10.174565,,,,3327707739.7,false,true
2003,36,8.243968,5.344965,10.171146,,,,3175788613.3,false,true
2003,37,6.188281,3.698781,7.890341,,,,3467984590.3,false,true
2003,38,7.390329,4.688312,9.097753,,,,3614513012.4,false,true
2003,39,7.035327,4.710848,8.583532,,,,4050641131.8,false,true
2003,40,5.068009,3.635782,5.932575,,,,3501206064.6,false,true
2003,41,4.131189,2.840174,4.965020,,,,4198452600.7,false,true
2003,42,6.378273,4.382857,7.529814,,,,4142191951.0,false,true
2003,43,5.445803,4.084215,6.368641,,,,4158894397.2,false,true
2003,44,4.914429,3.752192,5.658825,,,,4336427590.4,false,true
2003,45,4.355086,3.620546,4.814899,,,,4310397629.7,false,true
2003,46,4.402745,3.184430,5.162506,,,,4214576279.6,false,true
2003,47,4.518443,3.472290,5.191187,,,,4209681363.9,false,true
2003,48,4.186553,3.567318,4.584139,,,,4087492126.0,false,true
2003,49,5.914146,5.000332,6.473818,,,,4151517737.0,false,true
2003,50,3.420843,2.815662,3.777331,,,,3996945580.5,false,true
2003,51,4.217646,3.561701,4.609997,,,,3695569966.9,false,true
2003,52,3.519203,3.036527,3.811230,,,,3713813792.2,false,true
2003,53,2.924041,2.609892,3.100999,,,,3252806099.1,false,true
2003,54,2.517587,2.215982,2.705777,,,,3358736035.4,false,true
2003,55,3.510586,3.341067,3.620341,,,,3086156612.8,false,true
2003,56,4.050439,3.556488,4.374524,,,,3070340522.8,false,true
2003,57,5.501504,5.242948,5.658510,,,,2578675735.0,false,true
2003,58,1.355476,1.151094,1.470025,,,,2302049725.6,false,true
2003,59,2.938540,2.745247,3.062610,,,,2327193156.4,false,true
2003,60,3.430285,3.170111,3.591056,,,,2119612177.9,false,true
2003,61,2.590580,2.390237,2.727720,,,,2005211108.8,false,true
2003,62,7.404966,5.653169,8.517791,,,,1827156910.0,false,true
2003,63,5.303367,4.980574,5.542117,,,,1727319304.0,false,true
2003,64,4.060378,3.843616,4.198407,,,,1780529972.2,false,true
2003,65,9.529680,9.412402,9.591315,,,,1729765106.9,false,true
2003,66,6.050324,5.949208,6.103464,,,,1401553506.4,false,true
2003,67,4.183210,3.964664,4.298906,,,,1473177819.2,false,true
2003,68,6.729654,6.503054,6.852454,,,,1478774409.4,false,true
2003,69,12.032436,12.026834,12.035380,,,,1194637315.0,false,true
2003,70,7.109620,6.794133,7.275421,,,,1293547190.6,false,true
2003,71,8.309123,8.090399,8.427172,,,,1219448322.9,false,true
2003,72,8.655237,8.339944,8.838383,,,,1320476293.5,false,true
2003,73,6.009813,5.941656,6.050724,,,,1267222814.6,false,true
2003,74,7.876767,7.629568,8.074250,,,,1099904430.0,false,true
2003,75,7.682283,7.582543,7.752270,,,,1262860203.4,false,true
2003,76,5.183018,5.026875,5.285051,,,,1141619043.3,false,true
2003,77,2.321038,2.253642,2.360931,,,,1130100982.9,false,true
2003,78,1.586269,1.399491,1.727579,,,,1017310195.7,false,true
2003,79,5.914097,5.909351,5.916591,,,,874500371.2,false,true
2003,80,8.067434,7.774195,8.226034,,,,5246682139.9,false,true
2004,0,129.537441,98.017867,148.071102,309.003525,208.450439,326.270031,2879630189.9,true,true
2004,1,94.359904,66.033317,111.693524,279.935868,171.935807,299.034055,3193196214.3,true,true
2004,2,81.357455,56.070446,96.977714,286.229002,168.762009,306.576460,3426641528.5,true,true
2004,3,74.576165,50.127509,89.763017,285.330480,162.982627,306.588261,3374744002.0,true,true
2004,4,69.712481,43.247708,86.067816,277.286336,146.965218,300.613247,3536242237.0,true,true
2004,5,61.757982,39.009380,75.854373,255.226389,134.688577,276.217773,3250207786.2,true,true
2004,6,60.331996,37.873119,74.820962,266.666868,141.057095,289.197963,3368451171.3,true,true
2004,7,53.230474,32.427812,66.523412,294.598603,156.363279,318.871159,3476417476.2,true,true
2004,8,48.254766,30.483444,59.623663,257.970258,138.035060,278.919365,3527964641.7,true,true
2004,9,42.854773,25.879949,53.605734,239.757752,131.898874,258.667085,3406595497.2,true,true
2004,10,40.718914,24.909753,50.879297,268.571446,158.012206,287.941700,3274852200.4,true,true
2004,11,33.250305,21.365759,40.738149,235.706972,150.090989,250.571342,3999644550.3,true,true
2004,12,21.421347,14.359285,25.919654,231.719568,147.412238,246.798923,3955637143.0,true,true
2004,13,18.392854,12.007474,22.470923,,,,4132321580.8,false,true
2004,14,14.164098,8.970275,17.517540,,,,4154172032.6,false,true
2004,15,10.687991,7.138481,12.968541,,,,5215837831.0,false,true
2004,16,8.440252,5.814090,10.127661,,,,5335277892.2,false,true
2004,17,5.508108,4.161080,6.363495,,,,5473638544.8,false,true
2004,18,2.315010,1.575103,2.767663,,,,5133498575.2,false,true
2004,19,3.051442,2.029012,3.721147,,,,4377492679.1,false,true
2004,20,0.977897,0.577874,1.237417,,,,4475965994.5,false,true
2004,21,6.527128,5.061531,7.481532,,,,3695890162.5,false,true
2004,22,1.785264,1.372405,2.033752,,,,3760018219.0,false,true
2004,23,7.358014,4.671381,8.984587,,,,4350090434.6,false,true
2004,24,6.401185,4.969297,7.276015,,,,3487578599.0,false,true
2004,25,6.808840,4.151698,8.509592,,,,3103888376.9,false,true
2004,26,6.851306,5.367725,7.773652,,,,3055466797.8,false,true
2004,27,5.226304,3.372872,6.343501,,,,3028186167.0,false,true
2004,28,5.146679,3.293206,6.230725,,,,2809153122.7,false,true
2004,29,5.025974,2.902359,6.274705,,,,3050277728.1,false,true
2004,30,7.280414,4.509046,8.932780,,,,3079016467.9,false,true
2004,31,9.180650,6.607649,10.862837,,,,2922882827.3,false,true
2004,32,6.694929,3.583312,8.707110,,,,2934931709.2,false,true
2004,33,10.066550,6.277863,12.468606,,,,3006258501.5,false,true
2004,34,11.578564,8.580579,13.401680,,,,3206424115.8,false,true
2004,35,8.149125,5.276660,9.919069,,,,3324464941.1,false,true
2004,36,7.733124,5.495687,9.134141,,,,3112173701.4,false,true
2004,37,7.675063,5.033162,9.401746,,,,3243458174.4,false,true
2004,38,7.080579,4.278283,8.922286,,,,3280317993.7,false,true
2004,39,5.755538,3.422427,7.287103,,,,3572591556.5,false,true
2004,40,6.304999,4.477182,7.514754,,,,3904635900.3,false,true
2004,41,6.003386,3.977243,7.304441,,,,3677244269.2,false,true
2004,42,4.121041,2.916635,4.904269,,,,3859146775.2,false,true
2004,43,3.882835,2.798989,4.524294,,,,4190032900.0,false,true
2004,44,6.367722,5.366543,6.990692,,,,4516310722.5,false,true
2004,45,6.112263,4.938279,6.840396,,,,4237392555.1,false,true
2004,46,4.238669,3.375219,4.775663,,,,4114427014.8,false,true
2004,47,2.810221,2.358413,3.094529,,,,4579893673.8,false,true
2004,48,4.043215,3.595538,4.312525,,,,4603534345.8,false,true
2004,49,3.288764,2.851996,3.547049,,,,4079846761.9,false,true
2004,50,3.366115,2.875819,3.666908,,,,3900529865.2,false,true
2004,51,5.826942,5.557351,5.989152,,,,4162373535.7,false,true
2004,52,3.211528,2.541267,3.572587,,,,3715978873.7,false,true
2004,53,2.776387,2.394138,3.026812,,,,3342527380.8,false,true
2004,54,5.982402,4.922610,6.609144,,,,3398234323.0,false,true
2004,55,2.092922,2.046363,2.117391,,,,3059400411.5,false,true
2004,56,2.611305,2.538286,2.649976,,,,3163468175.9,false,true
2004,57,4.411596,4.064332,4.658596,,,,3093262125.7,false,true
2004,58,5.377835,5.245922,5.451952,,,,2219472836.9,false,true
2004,59,4.562012,4.415639,4.654773,,,,2117646804.7,false,true
2004,60,4.555994,4.227436,4.740388,,,,2123412087.7,false,true
2004,61,4.658593,4.562165,4.717170,,,,2095909184.1,false,true
2004,62,8.769845,8.755906,8.777170,,,,1956159584.4,false,true
2004,63,12.668036,12.553824,12.737965,,,,1787905988.1,false,true
2004,64,4.918779,4.791826,5.034148,,,,1631738619.0,false,true
2004,65,7.016493,6.334061,7.464291,,,,1847375245.5,false,true
2004,66,3.240200,3.203440,3.262296,,,,1621353697.9,false,true
2004,67,2.670718,2.512382,2.814305,,,,1463883553.1,false,true
2004,68,4.218947,4.187885,4.235272,,,,1424125383.5,false,true
2004,69,3.628452,3.341439,3.808716,,,,1313622670.4,false,true
2004,70,6.605202,6.491284,6.676042,,,,1187811607.5,false,true
2004,71,4.258446,4.147344,4.321819,,,,1297103679.8,false,true
2004,72,4.237678,4.121909,4.321171,,,,1420721409.4,false,true
2004,73,5.066303,4.927602,5.139196,,,,1204312976.0,false,true
2004,74,2.584079,2.549750,2.602120,,,,837849198.1,false,true
2004,75,5.228694,5.228694,5.228694,,,,1345391149.2,false,true
2004,76,6.379028,6.379028,6.379028,,,,980922013.6,false,true
2004,77,13.280717,12.987216,13.434964,,,,1116923122.4,false,true
2004,78,6.240914,6.233254,6.244940,,,,945738246.5,false,true
2004,79,6.261712,5.871310,6.466885,,,,868229753.7,false,true
2004,80,4.056694,3.959851,4.114159,,,,5368439037.2,false,true
2005,0,123.519354,91.499075,142.567113,327.934930,208.682912,348.465589,3130721388.1,true,true
2005,1,85.700673,61.235890,100.283019,305.760005,197.535084,324.510809,3699826069.7,true,true
2005,2,76.440897,51.704096,91.265769,298.139914,182.837938,317.618431,3173018407.9,true,true
2005,3,68.444188,44.271155,82.966859,289.469978,163.778749,310.972826,3340474101.7,true,true
2005,4,64.992969,40.691434,79.705353,277.347645,147.561886,299.715085,3476908777.2,true,true
2005,5,58.747971,35.315158,73.228191,270.812541,142.937008,292.995221,3394941476.6,true,true
2005,6,54.707346,33.572398,67.893230,284.390109,146.456726,308.301014,3438562983.5,true,true
2005,7,50.915913,31.449927,63.077691,266.884573,140.893861,288.910762,3572244328.6,true,true
2005,8,45.841151,28.056126,57.037616,263.491481,148.073878,283.698954,3193637915.5,true,true
2005,9,39.356904,24.226373,48.805486,278.712365,160.427655,299.040701,3421347119.6,true,true
2005,10,38.112951,23.490258,47.363761,258.300645,152.630442,276.541407,3790389171.0,true,true
2005,11,29.681515,17.958846,37.247125,231.725130,151.062513,245.734223,4022571382.3,true,true
2005,12,22.351062,14.454353,27.256291,224.976752,137.746187,240.073891,3914977955.3,true,true
2005,13,20.891834,13.408438,25.516987,,,,4352624737.5,false,true
2005,14,17.380521,10.852395,21.610896,,,,3960197609.8,false,true
2005,15,11.864629,7.928499,14.429609,,,,5467976155.8,false,true
2005,16,7.612465,5.361106,9.067483,,,,5200175727.7,false,true
2005,17,5.275054,3.348064,6.562327,,,,5271627623.4,false,true
2005,18,2.361055,1.571019,2.898436,,,,4961746935.9,false,true
2005,19,2.302911,2.003460,2.463147,,,,4040227016.5,false,true
2005,20,2.326078,1.634950,2.803029,,,,4639816118.9,false,true
2005,21,3.019821,1.899143,3.687542,,,,3582367575.7,false,true
2005,22,1.518563,1.036787,1.809081,,,,3724847923.9,false,true
2005,23,4.929144,3.452856,5.889234,,,,3669964474.7,false,true
2005,24,6.658743,4.841368,7.727259,,,,3670424950.3,false,true
2005,25,2.835946,2.261906,3.159700,,,,3133454369.5,false,true
2005,26,3.403674,2.115017,4.173341,,,,3104085745.4,false,true
2005,27,5.892664,3.717687,7.282722,,,,2969808963.2,false,true
2005,28,8.147193,4.831418,10.114082,,,,3099043162.5,false,true
2005,29,6.958628,4.739659,8.276403,,,,2865141756.5,false,true
2005,30,5.181610,3.169250,6.395306,,,,2998465708.7,false,true
2005,31,12.896031,7.617553,16.152432,,,,2612377579.7,false,true
2005,32,12.838456,9.169965,15.055223,,,,2997902927.2,false,true
2005,33,6.304791,4.076826,7.680345,,,,2991964809.0,false,true
2005,34,10.235240,6.424839,12.708145,,,,3250092570.0,false,true
2005,35,6.898225,3.878160,8.816017,,,,2994460753.6,false,true
2005,36,5.880539,3.934521,7.056134,,,,3150834813.9,false,true
2005,37,5.184676,3.271772,6.391686,,,,3371349364.0,false,true
2005,38,5.794403,4.105814,6.865746,,,,3427812937.3,false,true
2005,39,5.835862,3.575685,7.406384,,,,3590657170.5,false,true
2005,40,5.297182,3.527713,6.420044,,,,3937047524.8,false,true
2005,41,4.248960,3.124759,4.931457,,,,3970711281.6,false,true
2005,42,4.935067,3.127214,6.118071,,,,3755939106.8,false,true
2005,43,3.740054,2.837951,4.317300,,,,4177874007.4,false,true
2005,44,5.231410,3.825604,6.094742,,,,4077351873.0,false,true
2005,45,3.273189,2.518635,3.736838,,,,4037361905.3,false,true
2005,46,3.472496,2.967719,3.763867,,,,4176880111.6,false,true
2005,47,3.149524,2.475999,3.535683,,,,4131934359.0,false,true
2005,48,3.214296,2.484660,3.628726,,,,4426686208.1,false,true
2005,49,1.980872,1.477000,2.272767,,,,4391639274.7,false,true
2005,50,4.637509,3.852895,5.109871,,,,4271016094.2,false,true
2005,51,4.969106,4.485229,5.255121,,,,3911820667.4,false,true
2005,52,3.498887,3.027915,3.852171,,,,3722347902.8,false,true
2005,53,2.804393,2.489887,2.970708,,,,3490988648.6,false,true
2005,54,3.464620,3.228796,3.605504,,,,3232645289.7,false,true
2005,55,5.029772,4.575321,5.298274,,,,3162949993.6,false,true
2005,56,4.889089,4.446621,5.161622,,,,2792210394.2,false,true
2005,57,2.947390,2.126767,3.530706,,,,3093508329.1,false,true
2005,58,2.650808,2.284141,2.884616,,,,2784332565.1,false,true
2005,59,6.753260,6.200608,7.043702,,,,2203175113.7,false,true
2005,60,6.780146,6.578477,6.901155,,,,2155358535.9,false,true
2005,61,5.640983,4.829244,6.220664,,,,2214740199.5,false,true
2005,62,5.519063,5.489795,5.539401,,,,2099328069.1,false,true
2005,63,6.761737,6.428412,6.982013,,,,2059887041.9,false,true
2005,64,4.227921,4.202989,4.241172,,,,1722122768.7,false,true
2005,65,1.255640,1.218771,1.285093,,,,1971022553.6,false,true
2005,66,3.489530,3.323312,3.576884,,,,1520758341.6,false,true
2005,67,3.246100,2.983871,3.430712,,,,1348587927.3,false,true
2005,68,1.760359,1.724917,1.778986,,,,1416541464.7,false,true
2005,69,7.043438,7.014941,7.061532,,,,1199984099.6,false,true
2005,70,5.401839,5.144515,5.574962,,,,1149313673.9,false,true
2005,71,6.763371,6.277839,7.073422,,,,1337995853.5,false,true
2005,72,3.574251,3.215860,3.773675,,,,1299036147.1,false,true
2005,73,4.568152,4.359045,4.705542,,,,1239430170.6,false,true
2005,74,7.494033,7.270820,7.635556,,,,1205102082.2,false,true
2005,75,13.723739,13.679949,13.750211,,,,1308578105.8,false,true
2005,76,1.926888,1.926888,1.926888,,,,1041409803.1,false,true
2005,77,1.750611,1.713219,1.774353,,,,1055025621.9,false,true
2005,78,4.334473,3.999322,4.547272,,,,1114422633.5,false,true
2005,79,2.772441,2.636006,2.864526,,,,915670530.2,false,true
2005,80,3.198421,2.745538,3.522816,,,,3496629767.7,false,true
2005,85,9.393914,8.653051,9.849249,,,,1942669447.0,false,true
2006,0,106.797127,77.604640,124.650924,307.901254,184.466708,329.541964,3333653262.2,true,true
2006,1,92.675526,66.384068,108.410305,288.232050,177.217697,307.280805,3445863182.5,true,true
2006,2,80.091811,53.172894,96.721937,309.862808,184.694069,331.682959,3322270195.3,true,true
2006,3,72.485845,45.975214,88.621111,272.261992,150.037665,293.287794,3647980442.7,true,true
2006,4,64.766028,40.205085,79.955921,288.504762,157.526086,310.570609,3219484366.4,true,true
2006,5,56.474134,33.940614,70.761826,284.872251,149.528249,308.620284,3276445386.9,true,true
2006,6,56.126869,34.102846,70.231439,262.523816,138.245141,283.870113,3495185531.1,true,true
2006,7,48.027268,28.840119,60.105273,251.693060,134.957241,271.748114,3760024084.2,true,true
2006,8,48.995237,28.617057,62.174886,273.190899,140.976482,296.258284,3353654559.0,true,true
2006,9,39.386264,24.291226,48.770414,274.674495,162.449369,294.171232,3734813808.3,true,true
2006,10,32.281450,20.571618,39.740776,260.142904,157.428169,277.787795,3378680706.5,true,true
2006,11,24.262633,15.809507,29.595053,239.548723,155.680912,254.103136,3765946877.5,true,true
2006,12,28.658742,16.213935,36.978888,242.063576,155.307561,257.070527,4114785345.2,true,true
2006,13,16.429937,10.155115,20.440363,,,,4075258733.2,false,true
2006,14,16.894894,10.713392,20.910236,,,,4353541343.8,false,true
2006,15,11.896091,7.691334,14.497919,,,,5463019935.4,false,true
2006,16,7.405153,4.995676,8.998298,,,,5937258074.5,false,true
2006,17,6.325900,4.305312,7.711781,,,,5673865562.6,false,true
2006,18,5.008785,2.900743,6.463772,,,,4537106584.3,false,true
2006,19,1.252445,0.967302,1.450320,,,,4496609686.5,false,true
2006,20,4.232602,2.176637,5.569887,,,,4229011140.0,false,true
2006,21,2.098192,1.366960,2.591638,,,,4054948275.9,false,true
2006,22,2.714040,1.949950,3.160561,,,,4040329893.1,false,true
2006,23,5.708386,3.452915,7.147360,,,,3371674207.0,false,true
2006,24,2.915128,1.467896,3.976027,,,,2946087357.2,false,true
2006,25,4.920752,2.943822,6.156904,,,,3395775023.4,false,true
2006,26,5.730567,3.829895,6.930985,,,,3453573800.5,false,true
2006,27,6.055808,3.299274,7.779630,,,,3230565992.3,false,true
2006,28,5.607901,3.145083,7.162425,,,,2867932460.4,false,true
2006,29,5.976565,3.792963,7.346191,,,,2975969656.4,false,true
2006,30,6.332381,3.821313,7.834102,,,,2560837536.2,false,true
2006,31,8.478045,4.606954,10.918447,,,,3160921665.7,false,true
2006,32,6.853799,3.932337,8.655643,,,,2447093638.5,false,true
2006,33,6.506201,3.714244,8.248422,,,,2944329964.6,false,true
2006,34,9.430512,5.005003,12.297547,,,,3092200832.8,false,true
2006,35,9.235947,4.929314,12.107729,,,,3108997935.8,false,true
2006,36,8.397502,5.007728,10.748938,,,,3172819161.2,false,true
2006,37,7.110956,4.012658,9.256046,,,,3359861013.2,false,true
2006,38,6.384617,3.494758,8.223725,,,,3478619611.9,false,true
2006,39,5.283584,3.246769,6.557484,,,,3583951072.9,false,true
2006,40,6.474466,3.977681,8.190886,,,,3760185741.4,false,true
2006,41,4.652900,3.015978,5.686066,,,,3677716069.6,false,true
2006,42,3.831412,2.753351,4.488718,,,,4194419057.3,false,true
2006,43,3.403181,2.364537,4.057275,,,,4413060760.7,false,true
2006,44,4.465780,3.491411,5.089494,,,,4423429262.1,false,true
2006,45,4.632756,3.488788,5.280468,,,,3970400859.1,false,true
2006,46,7.682026,6.604969,8.325454,,,,4521256373.0,false,true
2006,47,3.475351,2.495650,4.063644,,,,4661774254.7,false,true
2006,48,4.114887,2.416957,5.176172,,,,4309647577.4,false,true
2006,49,3.895329,2.757443,4.683823,,,,4190178700.6,false,true
2006,50,3.319094,2.458767,3.807080,,,,4031297598.6,false,true
2006,51,3.742180,3.005556,4.228199,,,,4009448291.1,false,true
2006,52,2.331122,1.809996,2.705063,,,,3491710525.2,false,true
2006,53,3.519522,3.030837,3.795730,,,,3604328628.1,false,true
2006,54,3.878964,3.646831,4.007871,,,,3701848881.5,false,true
2006,55,0.675931,0.540828,0.754291,,,,3341255711.9,false,true
2006,56,3.760280,3.576706,3.913948,,,,2947503522.2,false,true
2006,57,5.247581,4.653822,5.563567,,,,2887490624.4,false,true
2006,58,3.723766,3.497887,3.869733,,,,2941827546.9,false,true
2006,59,2.080838,1.885811,2.209953,,,,2923011132.9,false,true
2006,60,4.875421,4.834164,4.902378,,,,2279608882.8,false,true
2006,61,3.033302,2.394208,3.387966,,,,2184016097.3,false,true
2006,62,2.824395,2.609713,3.014486,,,,2074509258.5,false,true
2006,63,10.148968,9.890110,10.297816,,,,1771278657.2,false,true
2006,64,1.308823,1.267147,1.330981,,,,1985009428.4,false,true
2006,65,2.158425,1.999280,2.250512,,,,1593089097.0,false,true
2006,66,5.934089,5.623510,6.108979,,,,1736383793.2,false,true
2006,67,9.389131,9.295391,9.470236,,,,1338606839.2,false,true
2006,68,5.968142,5.829993,6.055857,,,,1501080634.2,false,true
2006,69,0.657799,0.612015,0.690921,,,,1329576462.2,false,true
2006,70,1.059420,1.059420,1.059420,,,,1244000876.9,false,true
2006,71,9.808284,9.524195,9.962880,,,,1325863829.9,false,true
2006,72,3.239473,3.197756,3.265961,,,,1549696689.3,false,true
2006,73,9.842661,9.842661,9.842661,,,,1229420384.6,false,true
2006,74,5.206033,5.034315,5.309034,,,,1258040857.9,false,true
2006,75,8.635769,8.635769,8.635769,,,,1038242622.6,false,true
2006,76,2.506255,2.205724,2.684810,,,,1413907097.8,false,true
2006,77,2.021379,2.021379,2.021379,,,,1263403806.2,false,true
2006,78,2.404153,2.114343,2.556460,,,,958047569.0,false,true
2006,79,4.071813,4.071813,4.071813,,,,744036436.3,false,true
2006,80,9.348322,9.258512,9.420069,,,,3575266174.6,false,true
2006,85,8.137339,7.596963,8.440146,,,,2264960556.5,false,true
2007,0,111.190263,84.025349,127.412645,303.228952,197.700435,321.685546,3315060609.6,true,true
2007,1,99.014778,71.324335,115.676347,303.352637,192.712016,322.524674,3755760736.2,true,true
2007,2,82.364934,53.702292,99.873505,291.974302,172.094917,312.882747,3377786701.9,true,true
2007,3,74.123692,47.398513,90.590354,313.618375,182.341738,335.864275,3456844562.1,true,true
2007,4,70.464493,43.122362,87.863757,261.897458,136.608994,283.627201,3396581691.8,true,true
2007,5,59.620163,38.054949,73.014917,282.479058,152.919791,305.246448,3404476170.0,true,true
2007,6,55.092375,32.023332,69.794306,281.117901,141.943827,305.846958,3321871575.1,true,true
2007,7,52.102422,31.422046,65.080158,262.437286,141.766820,283.552062,3358162461.4,true,true
2007,8,40.546429,24.083047,51.101726,269.917636,153.905987,290.247896,3351164895.1,true,true
2007,9,39.107635,22.179869,49.855857,241.062087,129.252360,260.635703,3643438968.5,true,true
2007,10,34.944974,20.298895,44.387620,259.921815,158.582724,277.578342,3435743336.8,true,true
2007,11,29.487761,16.939634,37.455166,263.264067,166.397969,279.996341,3126348327.7,true,true
2007,12,27.193183,17.054942,33.830928,231.900023,148.697550,246.551951,3739403476.0,true,true
2007,13,21.609459,12.409545,27.888215,,,,3719135076.3,false,true
2007,14,17.737776,10.945099,22.147105,,,,3980711897.4,false,true
2007,15,11.072598,7.023362,13.846125,,,,5229493409.5,false,true
2007,16,6.400453,4.203506,7.826010,,,,5925755132.6,false,true
2007,17,4.281742,2.959446,5.178510,,,,5800446025.5,false,true
2007,18,2.694151,1.882609,3.217197,,,,4980705664.7,false,true
2007,19,2.916658,2.458497,3.205655,,,,4271579890.1,false,true
2007,20,2.104870,1.787349,2.294402,,,,4674488039.6,false,true
2007,21,5.362607,4.449809,5.895129,,,,3962219311.4,false,true
2007,22,1.780303,1.090757,2.179689,,,,3694471405.3,false,true
2007,23,2.708083,1.524415,3.479351,,,,3623391622.3,false,true
2007,24,3.261753,1.928993,4.116421,,,,3890258664.5,false,true
2007,25,4.841026,3.064653,5.916338,,,,3468679109.0,false,true
2007,26,6.932172,4.586248,8.390589,,,,2904301844.4,false,true
2007,27,7.204261,5.161705,8.388211,,,,3093629317.9,false,true
2007,28,4.749248,2.633494,6.056281,,,,3518242543.9,false,true
2007,29,6.180118,3.806263,7.667693,,,,3063342629.1,false,true
2007,30,11.564328,6.932060,14.463534,,,,3092674380.8,false,true
2007,31,14.427709,8.007882,18.370950,,,,2692338689.6,false,true
2007,32,7.698804,4.561504,9.597586,,,,3053689504.3,false,true
2007,33,9.609921,5.428882,12.313706,,,,2867628564.4,false,true
2007,34,7.892783,4.636933,9.898468,,,,3192388270.7,false,true
2007,35,9.431935,5.025974,12.256535,,,,3050050015.8,false,true
2007,36,9.800938,5.553207,12.573707,,,,3302551736.4,false,true
2007,37,6.791799,3.987491,8.584615,,,,3510972057.8,false,true
2007,38,9.040798,4.784747,11.823559,,,,3377597678.7,false,true
2007,39,7.295523,4.867327,8.913026,,,,3542133634.8,false,true
2007,40,7.531642,4.723184,9.316935,,,,3259628175.8,false,true
2007,41,4.663057,3.155722,5.594003,,,,4033472965.6,false,true
2007,42,3.269078,2.054634,4.046291,,,,3985339958.0,false,true
2007,43,5.255833,3.783499,6.154562,,,,3915321789.5,false,true
2007,44,5.382134,3.459904,6.657304,,,,3918905215.9,false,true
2007,45,4.179092,2.928434,4.956261,,,,4044906359.7,false,true
2007,46,3.847895,2.222903,4.976284,,,,4273877906.1,false,true
2007,47,2.870951,2.410399,3.134900,,,,4262679895.3,false,true
2007,48,2.747976,2.154557,3.106640,,,,4464338129.7,false,true
2007,49,1.721383,1.536690,1.827233,,,,4417341693.8,false,true
2007,50,2.802423,2.195714,3.173365,,,,4266863810.6,false,true
2007,51,4.433309,3.854621,4.798157,,,,4276018344.9,false,true
2007,52,2.416008,2.116467,2.617706,,,,4215563675.9,false,true
2007,53,3.507110,2.780190,4.016502,,,,3952823801.8,false,true
2007,54,2.522356,2.072601,2.770125,,,,3796629518.1,false,true
2007,55,3.888136,3.308181,4.236541,,,,3463734308.5,false,true
2007,56,5.998437,5.743188,6.160427,,,,3060038763.7,false,true
2007,57,4.027033,3.939347,4.085510,,,,3008443844.5,false,true
2007,58,3.628253,3.558265,3.666207,,,,2836580388.6,false,true
2007,59,3.340415,3.313799,3.354403,,,,2969430631.0,false,true
2007,60,6.301951,5.671420,6.734371,,,,2898371459.1,false,true
