occ6,ep_employment_k,oews_median_wage,f_training,f_demand,f_scarcity,i_dependency,i_substitutability,i_harm,i_temporal,f_impact,composite,reference_multiplier,title,methodology_version,reference_epoch
359031,423.5,31200.0,0.28942176483570464,0.47321948669848285,0.9918320196856413,0.44409985713598926,0.1264910703097636,0.39078715698764666,0.6567662707097865,0.1479105980651066,0.440475454578737,1.767,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",mult-5.1.0,2026-07-29
371011,276.4,49100.0,0.5755580794741691,0.5157390611695162,0.4512935948316688,0.8921160532929611,0.26174524916322817,0.4881260825376831,0.518170798877933,0.5401775196694173,0.5269052880183178,2.097,First-Line Supervisors of Housekeeping and Janitorial Workers,mult-5.1.0,2026-07-29
371012,230.0,58430.0,0.7475790939511476,0.5921280638766021,0.3586568005063653,0.7274716906109364,0.28133591830893767,0.7314733964127743,0.16856768126490018,0.41267084343167,0.5472048151136853,2.183,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",mult-5.1.0,2026-07-29
372011,2495.5,36840.0,0.4060764727424525,0.3866121555046839,0.549623556398096,0.8923694732264821,0.23726416622102675,0.1631858457750613,0.6032708647101683,0.37297664531717395,0.4216448533078194,1.702,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",mult-5.1.0,2026-07-29
372012,1362.8,35510.0,0.4452247781186296,0.4911483754296861,0.5367048312730568,0.8657734162430005,0.22677050498898244,0.0,0.466235705470354,0.1854372310431905,0.41005480130841937,1.664,Maids and Housekeeping Cleaners,mult-5.1.0,2026-07-29
372021,107.5,45250.0,0.41628803737913167,0.5971495554835221,0.5051784871507894,0.5385173201764855,0.4039477260730737,0.6942555719377603,0.4094849600201531,0.4432404989156381,0.48601962224368744,1.934,Pest Control Workers,mult-5.1.0,2026-07-29
373011,1235.0,39150.0,0.5855138593856892,0.5518132080818449,0.5066718949460235,0.7711165759713687,0.4031049767891659,0.2590933165375973,0.2342719911722206,0.2665091798465943,0.48156913378702126,1.917,Landscaping and Groundskeeping Workers,mult-5.1.0,2026-07-29
373012,30.7,46340.0,0.4178630309966603,0.46614810959963543,0.535606651415961,0.7973570218921219,0.49706046639162893,0.8202235932378074,0.36667709731246323,0.7379999309092566,0.5335172497094133,2.125,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",mult-5.1.0,2026-07-29
373013,62.1,50960.0,0.7831605596803075,0.42707191927966476,0.4595919947711516,0.5939699686690827,0.38372873906157,0.8030461357878013,0.01090549531930951,0.3458194140038272,0.5200894001791956,2.069,Tree Trimmers and Pruners,mult-5.1.0,2026-07-29
391013,33.1,63820.0,0.7201312458139812,0.8231457917270155,0.3494143628052116,0.7974890553270224,0.3839747445208993,0.7114330293877668,0.48028570323424286,0.660163068319189,0.6567494613167879,2.712,First-Line Supervisors of Gambling Services Workers,mult-5.1.0,2026-07-29
391022,159.1,48590.0,0.6603851178704357,0.559819539409257,0.41816121116329713,0.8996945150973753,0.3084841563622144,0.8374010506878138,0.47969490871361087,0.7628806457107963,0.6124228238738034,2.484,First-Line Supervisors of Personal Service Workers,mult-5.1.0,2026-07-29
392011,49.8,39990.0,0.7185602893476796,0.4759753850438277,0.5948737088627256,0.8328074634469602,0.5686256616857891,0.49814626605018686,0.3597612800843834,0.6109772345042077,0.6062809834638578,2.454,Animal Trainers,mult-5.1.0,2026-07-29
392021,439.6,35360.0,0.46024705517938735,0.5800332101300099,0.8095082080541585,0.8195822242798524,0.4897173453978906,0.6269771969252349,0.3915208183544967,0.6463524741704226,0.606572179239756,2.456,Animal Caretakers,mult-5.1.0,2026-07-29
393011,88.1,34320.0,0.49541932877584827,0.6012030088481274,0.6129526755339259,0.7932706831695905,0.30822445906110596,0.4895575373251835,0.5126969949146633,0.49550757832143977,0.5453939805319314,2.175,Gambling Dealers,mult-5.1.0,2026-07-29
393012,7.7,34980.0,0.26088779589659944,0.4386870548268873,0.5277315445109787,0.7795847981900385,0.3175029374744778,0.27770222877510403,0.867710449096857,0.5341852905215917,0.4270307340082953,1.721,Gambling and Sports Book Writers and Runners,mult-5.1.0,2026-07-29
393021,2.0,38270.0,0.2932942710998874,0.05477618919445288,0.9659346120977863,0.4126365898445722,0.9358601326627141,0.37360969953764,0.6416911589483036,0.5895811841238554,0.44226454707910057,1.773,Motion Picture Projectionists,mult-5.1.0,2026-07-29
393031,123.1,32910.0,0.1510857619606627,0.5093114989782366,1.0,0.8317428225024464,0.3492051862520261,0.15602857183755853,0.8567372278110146,0.5126719679584946,0.5008215953223816,1.992,"Ushers, Lobby Attendants, and Ticket Takers",mult-5.1.0,2026-07-29
393091,405.5,32150.0,0.0,0.34925765726024416,1.0,0.7252110422156157,0.3847401906728045,0.23475858515008813,0.9109829382067328,0.5304151974006547,0.41991821366522475,1.697,Amusement and Recreation Attendants,mult-5.1.0,2026-07-29
393092,7.1,50400.0,0.6015127926961356,0.29866227503292475,1.0,0.8731287801908273,0.5796200123223806,0.29344823143761,0.38787233758800194,0.5379009228672081,0.589594637283874,2.375,Costume Attendants,mult-5.1.0,2026-07-29
393093,16.6,36300.0,0.0730378764657639,0.3641315681618056,1.0,0.883991861487871,0.26079431645357976,0.1273994760875479,0.747198493984846,0.4282067678246296,0.41999594693633796,1.697,"Locker Room, Coatroom, and Dressing Room Attendants",mult-5.1.0,2026-07-29
394011,3.7,58780.0,0.7256706521045936,0.756898362594743,0.6456360724895183,0.33017857745225104,0.3671626351963665,0.9175625187878438,0.18305224951251237,0.2976993049378714,0.6104778270124354,2.475,Embalmers,mult-5.1.0,2026-07-29
394021,33.5,35680.0,0.5078913222052676,0.06895467412699703,0.7057553395906107,0.31603216379280935,0.4490871575930273,0.33496042027512557,0.23527006517074628,0.014578783282730295,0.3144018289321342,1.377,Funeral Attendants,mult-5.1.0,2026-07-29
394031,28.4,55010.0,0.6279105462591846,0.4607620321611946,0.42562093909018467,0.32515966731870516,0.46556997628652974,0.7643968565252864,0.2797707881849111,0.3075716676590601,0.46558077665085595,1.857,"Morticians, Undertakers, and Funeral Arrangers",mult-5.1.0,2026-07-29
395011,79.2,38210.0,0.6197274145185607,0.4425856750071443,0.4051476281015224,0.3434459436302829,0.45452808272416656,0.39078715698764666,0.4245095189624181,0.16067027322172403,0.4177617370330898,1.689,Barbers,mult-5.1.0,2026-07-29
395012,607.4,35790.0,0.5071310916844247,0.5466911410731261,0.5141157831516576,0.4223832292690282,0.42553427224048035,0.4079646144376529,0.588869817739966,0.2882238799695621,0.46369123939633106,1.85,"Hairdressers, Hairstylists, and Cosmetologists",mult-5.1.0,2026-07-29
395091,7.6,97150.0,0.6352343506184579,0.4449419184663934,0.6407485521349893,0.7038543481773286,0.6525555623983172,0.2762707739876036,0.4823126718538441,0.49517279217253324,0.5537486932722668,2.212,"Makeup Artists, Theatrical and Performance",mult-5.1.0,2026-07-29
395092,224.8,35760.0,0.3206474011460036,0.17193065196356655,0.46004753745551624,0.33259975679325093,0.6889734060168676,0.0,0.6575466368754628,0.17082738649071974,0.27389323744847593,1.27,Manicurists and Pedicurists,mult-5.1.0,2026-07-29
395093,19.6,32600.0,0.473357455587485,0.3325528770377775,0.5761123047072171,0.31603216379280935,0.4984766451146915,0.4723800798751772,0.5632856842725397,0.2818397054832733,0.41082784324795163,1.666,Shampooers,mult-5.1.0,2026-07-29
395094,103.9,45330.0,0.5937238176123498,0.37923177371741496,0.5990222281727967,0.635930953243263,0.5688926085162446,0.6055053751127268,0.6014228460100727,0.6494720764313333,0.5550975534554514,2.218,Skincare Specialists,mult-5.1.0,2026-07-29
396011,32.0,37080.0,0.2812242944498785,0.3932567488261609,0.5217544870194548,0.7859836773189448,0.42286215085149315,0.49098899211268404,0.4374092276966817,0.5235261001450017,0.41791389798164513,1.69,Baggage Porters and Bellhops,mult-5.1.0,2026-07-29
396012,46.7,38950.0,0.4879203056649062,0.29210502350774675,0.5767308493872993,0.9233662378871828,0.38888401581357235,0.20899239897507835,0.782030664370881,0.5976448909410315,0.4841597401891263,1.927,Concierges,mult-5.1.0,2026-07-29
399011,962.4,34980.0,0.5074536745490781,0.4910216636570246,0.6171383879146525,0.8341045954949299,0.23858582366971504,0.4237106171001588,0.5328559480545917,0.45364881293620174,0.5118313990959605,2.035,Childcare Workers,mult-5.1.0,2026-07-29
399031,414.2,47160.0,0.6037289533521086,0.44308656697531384,0.8531699320366954,0.7580347301143645,0.6128830225619718,0.4294364362501611,0.5120735039765786,0.6155404593104137,0.6164094289844035,2.504,Exercise Trainers and Group Fitness Instructors,mult-5.1.0,2026-07-29
399032,341.1,36560.0,0.7063083248756556,0.43092223679984726,0.8613098893618598,0.9054079161970118,0.5882335544131896,0.5196180878626946,0.4908856695031914,0.7496581292950948,0.6792995668588042,2.836,Recreation Workers,mult-5.1.0,2026-07-29
399041,94.7,42240.0,0.5628603065547988,0.4175390915578443,0.7802299328602886,0.8740247699834448,0.505066570591619,0.531069726162699,0.5829376752984233,0.7283987516750605,0.6113885393467235,2.479,Residential Advisors,mult-5.1.0,2026-07-29
411011,1360.3,48520.0,0.6346852301190813,0.4702042096853406,0.22932212528125234,0.892391699648273,0.16720499933778388,0.4079646144376529,0.6140891836151693,0.48208960134127765,0.47434344684862945,1.89,First-Line Supervisors of Retail Sales Workers,mult-5.1.0,2026-07-29
411012,320.0,87520.0,0.7983655411298947,0.3334117380347181,0.21767489618795566,0.9663181030984219,0.2194948172956206,0.6298401065002361,0.627438356571253,0.7043340359382435,0.5424810850697999,2.163,First-Line Supervisors of Non-Retail Sales Workers,mult-5.1.0,2026-07-29
412011,2843.6,32880.0,0.2640543174649751,0.3235427767332016,0.6534510305591492,0.8664503210409904,0.1451556793995502,0.2991740505876121,0.6992105506471687,0.42624092061035396,0.39735242568721124,1.622,Cashiers,mult-5.1.0,2026-07-29
412012,21.1,36220.0,0.22789004476765962,0.6698966699570481,0.6886025969762483,0.7978112981624863,0.2756899603685893,0.5754448245752158,0.7768835999529339,0.6562317019021419,0.5376196257903451,2.142,Gambling Change Persons and Booth Cashiers,mult-5.1.0,2026-07-29
412021,421.3,41300.0,0.5910239633819955,0.4226532184032629,0.4086292981682764,0.8805563270732704,0.07887665209715244,0.33496042027512557,0.4001948732076483,0.27585262012662304,0.4336595082807254,1.743,Counter and Rental Clerks,mult-5.1.0,2026-07-29
412022,280.6,38630.0,0.6545173975527279,0.6010898615211039,0.4010085909260592,0.6886881101929291,0.1516204573733716,0.5239124522251966,0.39745519618959047,0.29326195945610306,0.500144892695332,1.989,Parts Salespersons,mult-5.1.0,2026-07-29
412031,3917.1,35410.0,0.4699309654788065,0.45889344706461493,0.5256405620613721,0.8464669571893254,0.17849107989549995,0.5081664495626905,0.5554483857152503,0.4877210783558944,0.4827610334110437,1.922,Retail Salespersons,mult-5.1.0,2026-07-29
413011,97.1,64820.0,0.7228578132560649,0.13826634461276108,0.2314249483987052,0.7958733323790086,0.2755971688687979,0.5053035399876895,0.6362803505228382,0.5461422636616224,0.4342444857251564,1.745,Advertising Sales Agents,mult-5.1.0,2026-07-29
413021,589.8,62280.0,0.6399227515867956,0.1854864957573426,0.27189446666472433,0.6046316852883494,0.27174585094081083,0.7486508538627804,0.7119416457421687,0.5881065463928777,0.4397539793465386,1.765,Insurance Sales Agents,mult-5.1.0,2026-07-29
413031,531.6,78660.0,0.7860183669335215,0.102206092986207,0.228106659994734,0.5351847805840847,0.41452692443022154,0.707138665025265,0.7650382589408896,0.6240469403351782,0.4629901004093495,1.848,"Securities, Commodities, and Financial Services Sales Agents",mult-5.1.0,2026-07-29
413041,67.2,50160.0,0.6355201029563693,0.05380815095213834,0.38080352989757216,0.4593403124897152,0.22275598374744576,0.5740133697877151,0.7934254012719791,0.39011572770927644,0.37779770653177885,1.561,Travel Agents,mult-5.1.0,2026-07-29
414011,308.9,104920.0,0.6805400489432534,0.1850441624935098,0.29148476215287616,0.8435003776966851,0.16265823018810344,0.5568359123377089,0.642381204650649,0.5465150374146279,0.4453487670905857,1.784,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",mult-5.1.0,2026-07-29
414012,1314.9,72080.0,0.6913461147140839,0.29260459211536627,0.2690074866984882,0.8360372284202876,0.3116825295971172,0.5625617314877109,0.296169449805192,0.4684734530715031,0.4514748430506402,1.806,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",mult-5.1.0,2026-07-29
419011,79.1,39320.0,0.0,0.3106148675203934,0.7014349824531246,0.8238576303064988,0.11977439286640779,0.3807669734751429,0.9987840967300203,0.5718585293463956,0.3609053457073222,1.509,Demonstrators and Product Promoters,mult-5.1.0,2026-07-29
419012,6.7,48470.0,0.03858826019533735,0.0,0.7070270885608666,0.8387196489306654,0.8423762920581437,0.16032293620006013,0.7130320932419907,0.7452191489174003,0.3392866830001246,1.446,Models,mult-5.1.0,2026-07-29
419021,115.0,73220.0,0.7637540908138032,0.18544414821974306,0.2898985077368656,0.23845942485183452,0.4254290765314027,0.7357677607752756,0.6644193828447099,0.3878344835513994,0.4304255867342997,1.732,Real Estate Brokers,mult-5.1.0,2026-07-29
419022,433.7,52830.0,0.5338779956043662,0.29662032970429714,0.2877504015724397,0.3771316136397886,0.4023470009738612,0.7429250347127785,0.7532268382469566,0.5196307187696221,0.4217762411142776,1.703,Real Estate Sales Agents,mult-5.1.0,2026-07-29
419031,59.9,124900.0,0.8727574933407768,0.08080669121266673,0.3115291993481925,0.9145058745853595,0.3220480883527306,0.6742152049127527,0.6840077170537944,0.7816819885619932,0.5397552578155365,2.151,Sales Engineers,mult-5.1.0,2026-07-29
419041,52.5,35450.0,0.4533536188403192,0.06440099047449706,0.18324437138676866,0.6644493326411465,0.17798267364874276,0.1918149415250719,0.966779527542258,0.3650343836503586,0.28001380346066346,1.286,Telemarketers,mult-5.1.0,2026-07-29
419091,22.8,41380.0,0.0,0.06870588234360014,0.2994157636229823,0.8289735801925229,0.10270877385616883,0.0,1.0,0.3394022699691965,0.16191019080279562,1.018,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",mult-5.1.0,2026-07-29
431011,1554.4,69500.0,0.8133930999802673,0.22904490826011428,0.2895075031839401,1.0,0.2837848139272908,0.5525415479752072,0.5755873819075156,0.6959625650544038,0.5331712989594977,2.123,First-Line Supervisors of Office and Administrative Support Workers,mult-5.1.0,2026-07-29
432011,27.0,38630.0,0.35252381005923156,0.34867207021687546,0.08385605038966,0.8885673853856815,0.19281143865186512,0.43086789103766165,0.8000474424687509,0.5967273201054065,0.35887820067627196,1.503,"Switchboard Operators, Including Answering Service",mult-5.1.0,2026-07-29
432021,2.9,41740.0,0.36925214614865004,0.2505329751905032,0.082611050484786,0.8121451317890647,0.18959679030542154,0.4652228059376745,0.887393483019726,0.6022664670051224,0.3404977144904586,1.45,Telephone Operators,mult-5.1.0,2026-07-29
433011,149.4,47030.0,0.556579558904234,0.21900986520957447,0.16328756491206153,0.9350865074851784,0.2912483886219952,0.6498804735252436,0.7389431772017978,0.7897200723495061,0.45181386504345267,1.807,Bill and Account Collectors,mult-5.1.0,2026-07-29
433021,427.9,48500.0,0.5987330715713711,0.1313114232423124,0.3159145630028214,0.9397538721250991,0.1940524280121847,0.2748393192001031,0.6709262601485112,0.4797255399002213,0.3955620748576091,1.617,Billing and Posting Clerks,mult-5.1.0,2026-07-29
433031,1519.1,50670.0,0.6528275474693005,0.1417798668729725,0.3171123009614262,1.0,0.3524142726456365,0.4365937101876635,0.6961012814507616,0.7251699092212405,0.47600816845662863,1.896,"Bookkeeping, Accounting, and Auditing Clerks",mult-5.1.0,2026-07-29
433041,13.4,37580.0,0.4084719262760849,0.5156384857677172,0.253936305782963,0.7909206927606448,0.3144164137113459,0.6913926623627591,0.6938646929818713,0.70382139147952,0.4781938083512274,1.904,Gambling Cage Workers,mult-5.1.0,2026-07-29
433051,134.2,58260.0,0.6844457171602074,0.035032311468944796,0.11550446276506375,0.9887699520805066,0.19514265618142146,0.42943643625016087,0.5935541090232087,0.5705190300535616,0.3798224430817016,1.567,Payroll and Timekeeping Clerks,mult-5.1.0,2026-07-29
433061,56.6,50580.0,0.788114197377124,0.07953097164248107,0.13364822077969277,0.9865771517971738,0.19939094997887374,0.5053035399876893,0.42295161665748426,0.5354186545894671,0.41690130992706276,1.687,Procurement Clerks,mult-5.1.0,2026-07-29
433071,302.5,43030.0,0.2727465822855302,0.5643209503200326,0.16824000616349696,0.35994760758413163,0.22113312406257313,0.6713522953377515,0.8571176893968682,0.40641634171070323,0.3581562989260424,1.501,Tellers,mult-5.1.0,2026-07-29
434011,36.9,65750.0,0.7029385148859989,0.20478770937888055,0.26967160658660566,0.523432436967726,0.2110896482954724,0.5625617314877109,0.6684656568516475,0.36264413976178006,0.40667383806828594,1.653,Brokerage Clerks,mult-5.1.0,2026-07-29
434021,6.5,46800.0,0.719381501438018,0.15445699926155823,0.2989168024299137,0.9147436335089671,0.19422344862245422,0.4781058990251793,0.5178138260043388,0.5100291402022796,0.44171934578334765,1.772,Correspondence Clerks,mult-5.1.0,2026-07-29
434031,185.9,48700.0,0.6202385056359372,0.2871066907104516,0.3602987317476731,0.20518885091029462,0.2728128590134987,0.3936500665626476,0.6785851909525595,0.07648577754877005,0.34902941510512114,1.474,"Court, Municipal, and License Clerks",mult-5.1.0,2026-07-29
434051,2660.3,44770.0,0.6068024392013347,0.4194123084163486,0.40124211142440536,0.991800800523954,0.3133357147053045,0.4179847979501567,0.60096776455738,0.6397163808128544,0.5270713263525822,2.098,Customer Service Representatives,mult-5.1.0,2026-07-29
434061,168.5,54210.0,0.6625506215133805,0.13296033048759442,0.2566738449028626,0.5551467820601649,0.3558190787921315,0.5468157288252051,0.7616012890055177,0.5063519264507749,0.409928019669179,1.663,"Eligibility Interviewers, Government Programs",mult-5.1.0,2026-07-29
434071,70.9,43600.0,0.5657552800218227,0.14678680151384235,0.154613104255034,0.9724085052159415,0.30540819760001536,0.29201677665010967,0.6762764928557287,0.582054991064374,0.38285965300210767,1.577,File Clerks,mult-5.1.0,2026-07-29
434081,274.0,35070.0,0.3346184764064976,0.4732830080048824,0.6590796838678055,0.39717925008247407,0.2612703353854966,0.5110293591376917,0.8194925601598062,0.3435857684233504,0.4364186738025686,1.753,"Hotel, Motel, and Resort Desk Clerks",mult-5.1.0,2026-07-29
434111,145.1,45920.0,0.49605586321405115,0.5392512080611079,0.2341273195679625,0.8756285465426935,0.2114811285810403,0.5181866330751943,0.9404907320489924,0.7173913937472175,0.5098028733298892,2.027,"Interviewers, Except Eligibility and Loan",mult-5.1.0,2026-07-29
434121,78.9,36910.0,0.3673533816653386,0.28888859569100694,0.5517976088893305,0.7509214028047061,0.2077333804102176,0.2791336835626047,0.753181196993512,0.39475607202126267,0.39147670320553507,1.604,"Library Assistants, Clerical",mult-5.1.0,2026-07-29
434131,173.5,50020.0,0.7159925023404466,0.3037016320072693,0.18649169947756097,0.656300033493925,0.4786692652408657,0.5911908272377218,0.7697832365984817,0.6819519461352026,0.49850948513326415,1.982,Loan Interviewers and Clerks,mult-5.1.0,2026-07-29
434141,33.8,47670.0,0.5669144579650801,0.299276314328118,0.016216521858696722,0.36267805272155573,0.2451765170300011,0.5568359123377087,0.6396776624786217,0.2510480862356688,0.31089874190221006,1.367,New Accounts Clerks,mult-5.1.0,2026-07-29
434151,74.1,46170.0,0.619302981229233,0.215581038024562,0.16368240184959768,0.9729407554614756,0.1704350261511769,0.2118553085500795,0.5956280208990682,0.4160573554077288,0.37643697309676216,1.557,Order Clerks,mult-5.1.0,2026-07-29
434161,88.4,50610.0,0.677602845262502,0.3271899584089613,0.2525878636182022,0.9906079694486423,0.2891694036583692,0.34641205857512997,0.7171783524252162,0.6372164470300321,0.4949000276621394,1.968,"Human Resources Assistants, Except Payroll and Timekeeping",mult-5.1.0,2026-07-29
434171,1007.6,38010.0,0.48800341889531185,0.3224893817354131,0.4615335872865696,0.9366591765391218,0.1552309033368926,0.5482471836127054,0.6857706311729277,0.6241466945508963,0.47536676219748486,1.894,Receptionists and Information Clerks,mult-5.1.0,2026-07-29
434181,135.6,44390.0,0.35161128374499706,0.508251487177698,0.39049816435626966,0.6522349742386325,0.47652718490840296,0.7214532129002705,0.5248952735786113,0.6387186037044696,0.4703255407152949,1.875,Reservation and Transportation Ticket Agents and Travel Clerks,mult-5.1.0,2026-07-29
435011,109.2,52260.0,0.6658504102806521,0.22258955549728512,0.3327751575596465,0.5804152101319798,0.28497998489940535,0.5475314562189553,0.4086851362309517,0.3147007045040379,0.4006327195964557,1.633,Cargo and Freight Agents,mult-5.1.0,2026-07-29
435021,267.6,39200.0,0.3086911886244571,0.49913617970939816,0.44463494737699366,0.9113031963245611,0.3113233330852905,0.3592951516626347,0.3437626263715159,0.42371471602248223,0.41224706999570593,1.671,Couriers and Messengers,mult-5.1.0,2026-07-29
435031,108.9,53040.0,0.5205974786459455,0.6153795087398467,0.36004017687284795,0.42784534300133076,0.5608439098104705,0.9061108804878396,0.939517102679862,0.83588501337985,0.5910034094982773,2.381,Public Safety Telecommunicators,mult-5.1.0,2026-07-29
435032,216.7,50340.0,0.5779865938523758,0.4636780571330878,0.2454474766601855,0.9884962614823614,0.407428662192015,0.6956870267252606,0.6527959493194292,0.8832216377604268,0.5592103972111285,2.236,"Dispatchers, Except Police, Fire, and Ambulance",mult-5.1.0,2026-07-29
435041,17.7,48150.0,0.4371071137500499,0.6600515291454314,0.05665800259206543,0.7587583886462116,0.6299938753707369,0.49385190168768517,0.3784637237219534,0.6009684706153504,0.4577187345836235,1.829,"Meter Readers, Utilities",mult-5.1.0,2026-07-29
435051,71.6,62130.0,0.5565659939813276,0.6142023795306346,0.21398383563714726,0.31603216379280963,0.2745614557464232,0.33639187506262613,0.3578530081144622,0.0,0.3633171602044864,1.517,Postal Service Clerks,mult-5.1.0,2026-07-29
435052,308.1,60550.0,0.0,0.36420964643425474,0.12462012291396236,0.31603216379280963,0.3335552170678867,0.5153237235001932,0.4353671045811838,0.14838664010611385,0.15307309621788462,1.0,Postal Service Mail Carriers,mult-5.1.0,2026-07-29
435053,97.5,58470.0,0.12451028792426723,0.48757530194472526,0.13097932196691586,0.31603216379280963,0.19705324468946972,0.25623040696259597,0.6365404330329077,0.00877950548308289,0.1876376526276154,1.071,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",mult-5.1.0,2026-07-29
435061,381.7,59650.0,0.6565071835030245,0.2394107914481504,0.25418257007157835,1.0,0.24872807328732738,0.6384288352252392,0.5703022672252536,0.7236883331122422,0.4885634502053212,1.944,"Production, Planning, and Expediting Clerks",mult-5.1.0,2026-07-29
435071,795.8,45260.0,0.5173272884918237,0.2674263342913429,0.1737391953437273,0.9960361467768116,0.2870076401182252,0.33066605591262405,0.3152675094634289,0.4391467190323808,0.3665892889472235,1.527,"Shipping, Receiving, and Inventory Clerks",mult-5.1.0,2026-07-29
435111,47.4,46380.0,0.33019836785524637,0.3468398775354208,0.3284255760449056,0.9515103532320188,0.21567713260903998,0.3120571436751169,0.6148236282635955,0.4964244977127616,0.37556071937760066,1.554,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",mult-5.1.0,2026-07-29
436011,494.9,76590.0,0.7302764526613641,0.09989021202373244,0.31353223867740654,0.9898361262759744,0.19465309213740278,0.2419158590875907,0.5128221376363528,0.421000346529549,0.41201202317221086,1.67,Executive Secretaries and Executive Administrative Assistants,mult-5.1.0,2026-07-29
436012,147.3,55570.0,0.685862985045536,0.10822672180836584,0.4202177244669769,0.5191447996628343,0.28829742755336984,0.3048998697376142,0.6166453754783573,0.2275592524707257,0.37374893397682907,1.548,Legal Secretaries and Administrative Assistants,mult-5.1.0,2026-07-29
436013,885.3,45930.0,0.5333666049920085,0.31690281517364954,0.36230440381936524,0.7540414734254611,0.17695420730257716,0.3048998697376142,0.6661519381924779,0.3525792440305373,0.39984137706252226,1.63,Medical Secretaries and Administrative Assistants,mult-5.1.0,2026-07-29
436014,1913.2,47540.0,0.5507635817235484,0.17508752855555665,0.33775643295274116,0.9878468391135247,0.23492646445612053,0.31205714367511705,0.625611472662054,0.5389529848632136,0.4112904894623054,1.668,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",mult-5.1.0,2026-07-29
439021,104.9,41340.0,0.4408836189935253,0.1734988342152992,0.019803238315180077,0.9855317119409492,0.36584956121348844,0.38649279262514497,0.7817014981287114,0.7337683703948854,0.36304253451363977,1.516,Data Entry Keyers,mult-5.1.0,2026-07-29
439022,25.6,49280.0,0.6564690513969351,0.2165907621242009,0.0,0.8343667422606902,0.30421077286749065,0.07014128458752637,0.5218692334247109,0.2772965279329676,0.32041253793337265,1.393,Word Processors and Typists,mult-5.1.0,2026-07-29
439031,4.4,55290.0,0.6436345988050578,0.05749238672329786,0.13706594047169482,0.8377417305620107,0.5486276211654606,0.19038348673757144,0.7028702203426122,0.5828052049117284,0.3805779656446129,1.569,Desktop Publishers,mult-5.1.0,2026-07-29
439041,247.2,49230.0,0.544244685831454,0.055288991407572166,0.19663759010193363,0.7416717505655206,0.2664845810490377,0.38935570220014587,0.7229598272816213,0.4742977891197059,0.3349976189016424,1.434,Insurance Claims and Policy Processing Clerks,mult-5.1.0,2026-07-29
439051,62.9,39280.0,0.05963429304080896,0.34829557414040474,0.2969210226216491,0.9532079707069001,0.23451437589691437,0.7543766730127827,0.673226419867663,0.7997951432824865,0.3642971717922953,1.52,"Mail Clerks and Mail Machine Operators, Except Postal Service",mult-5.1.0,2026-07-29
439061,2468.2,45010.0,0.518956783907824,0.23773343195104393,0.3187374462970551,1.0,0.2391978962280047,0.3249402367626218,0.5676039089353478,0.5302265311626386,0.41142451521017886,1.668,"Office Clerks, General",mult-5.1.0,2026-07-29
439071,21.6,40960.0,0.5712749916310458,0.11906239799164683,0.292836270939598,0.959861896876982,0.687641534424613,0.08302437767503121,0.5332616406265618,0.6080974719556798,0.411739719164065,1.669,"Office Machine Operators, Except Computer",mult-5.1.0,2026-07-29
439081,11.9,51120.0,0.6465371136874813,0.009255232996052758,0.6110929955951313,0.8989269898681692,0.7365529449425728,0.20756094418757787,0.5790603185782096,0.689583751854063,0.4908894794377996,1.953,Proofreaders and Copy Markers,mult-5.1.0,2026-07-29
439111,6.3,50330.0,0.7825825754517041,0.11018198702096949,0.42944030014303597,0.9439624030841179,0.4109850626622299,0.28342804792510634,0.7830138043987894,0.6702508104253844,0.515771032025707,2.051,Statistical Assistants,mult-5.1.0,2026-07-29
451011,67.0,59320.0,0.7790126483420802,0.3924362652851698,0.4877206726367724,0.6466168339995754,0.31018712777961666,0.6770781144877538,0.1569074380650035,0.33419909771681744,0.5129067697804753,2.04,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",mult-5.1.0,2026-07-29
452011,14.9,49940.0,0.7175339499756082,0.5931430814184412,0.5772604765552963,0.7484283689247364,0.6720992562511905,0.6055053751127268,0.32041062631403594,0.6574405961925394,0.6433581997064868,2.641,Agricultural Inspectors,mult-5.1.0,2026-07-29
452021,8.1,51130.0,0.4753097523115333,0.14564010959727988,0.5902780247457804,0.0375074782082808,0.5319610518899367,0.4666542607251749,0.3170881013053505,0.0,0.29705855804193604,1.33,Animal Breeders,mult-5.1.0,2026-07-29
452041,36.8,35730.0,0.393403605185904,0.2605051586149189,0.4518570256630529,0.7123638998321464,0.47905995931458656,0.18322621280006868,0.3815362593098417,0.29470711015508716,0.3471955538808833,1.469,"Graders and Sorters, Agricultural Products",mult-5.1.0,2026-07-29
452091,70.3,41730.0,0.48533021547454613,0.1017733540863619,0.6585734568120203,0.5673632224258086,0.4126781890329596,0.21901258248758204,0.35643851660929926,0.16103881879655543,0.3430167992254972,1.457,Agricultural Equipment Operators,mult-5.1.0,2026-07-29
