year,tier3,mean_minutes_per_day,label
2013,150302,0.288176,"Indoor & outdoor maintenance, repair, & clean-up"
2013,150399,0.021429,"Indoor & outdoor maintenance, building & clean-up activities, n.e.c."
2013,150401,0.371779,Performing
2013,150402,0.440803,Serving at volunteer events & cultural activities
2013,150499,0.058213,"Participating in performance & cultural activities, n.e.c."
2013,150501,0.964990,"Attending meetings, conferences, & training"
2013,150599,0.011378,"Attending meetings, conferences, & training, n.e.c."
2013,150601,0.000084,Public health activities
2013,150602,0.071269,Public safety activities
2013,150699,0.000531,"Public health & safety activities, n.e.c."
2013,159989,1.556200,"Volunteer activities, n.e.c."
2013,160101,2.303651,Telephone calls to/from family members
2013,160102,1.715976,"Telephone calls to/from friends, neighbors, or acquaintances"
2013,160103,0.010523,Telephone calls to/from education services providers
2013,160104,0.067585,Telephone calls to/from salespeople
2013,160105,0.176243,Telephone calls to/from professional or personal care svcs providers
2013,160106,0.052900,Telephone calls to/from household services providers
2013,160107,0.000997,Telephone calls to/from paid child or adult care providers
2013,160108,0.018158,Telephone calls to/from government officials
2013,169989,1.478161,"Telephone calls, n.e.c."
2013,180101,0.802889,Travel related to personal care
2013,180199,0.002121,"Travel related to personal care, n.e.c."
2013,180280,2.581557,Travel related to household activities
2013,180381,3.855063,Travel related to caring for and helping hh children
2013,180382,1.274357,Travel related to caring for and helping hh adults
2013,180481,0.967740,Travel related to caring for and helping nonhh children
2013,180482,2.334373,Travel related to caring for and helping nonhh adults
2013,180501,15.418300,Travel related to working
2013,180502,0.046099,Travel related to work-related activities
2013,180589,0.268277,"Travel related to work, n.e.c."
2013,180601,1.267822,Travel related to taking class
2013,180682,0.388357,Travel related to education (except taking class)
2013,180699,0.001909,"Travel related to education, n.e.c."
2013,180701,3.544135,Travel related to grocery shopping
2013,180782,10.384279,Travel related to shopping (except grocery shopping)
2013,180801,0.019889,Travel related to using childcare services
2013,180802,0.276099,Travel related to using financial services and banking
2013,180803,0.000969,Travel related to using legal services
2013,180804,1.341347,Travel related to using medical services
2013,180805,0.302472,Travel related to using personal care services
2013,180806,0.155710,Travel related to using real estate services
2013,180807,0.065723,Travel related to using veterinary services
2013,180899,0.019045,"Travel rel. to using prof. & personal care services, n.e.c."
2013,180901,0.040263,Travel related to using household services
2013,180902,0.025793,Travel related to using home main./repair/decor./construction svcs
2013,180903,0.050227,Travel related to using pet services (not vet)
2013,180904,0.002975,Travel related to using lawn and garden services
2013,180905,0.177004,Travel related to using vehicle maintenance & repair services
2013,180999,0.002443,"Travel related to using household services, n.e.c."
2013,181002,0.016149,Travel related to civic obligations & participation
2013,181081,0.184759,Travel related to using government services
2013,181099,0.001207,"Travel rel. to govt svcs & civic obligations, n.e.c."
2013,181101,6.765840,Travel related to eating and drinking
2013,181201,5.616166,Travel related to socializing and communicating
2013,181202,0.645607,Travel related to attending or hosting social events
2013,181204,1.023287,Travel related to arts and entertainment
2013,181283,3.316487,Travel related to relaxing and leisure
2013,181299,0.001900,"Travel rel. to socializing, relaxing, & leisure, n.e.c."
2013,181301,2.507297,Travel related to participating in sports/exercise/recreation
2013,181302,0.386759,Travel related to attending sporting/recreational events
2013,181401,1.191700,Travel related to religious/spiritual practices
2013,181499,0.000996,"Travel rel. to religious/spiritual activities, n.e.c."
2013,181501,0.975072,Travel related to volunteering
2013,181599,0.030058,"Travel related to volunteer activities, n.e.c."
2013,181601,0.230978,Travel related to phone calls
2013,181801,0.067293,Security procedures related to traveling
2013,189999,2.210884,"Traveling, n.e.c."
2013,500101,10.645850,Insufficient detail in verbatim
2013,500103,1.324661,Missing travel or destination
2013,500105,0.189420,Respondent refused to provide information/none of your business
2013,500106,3.945336,Gap/can't remember
2013,500107,0.276154,Unable to code activity at 1st tier
2014,010101,524.319436,Sleeping
2014,010102,3.475396,Sleeplessness
2014,010201,41.000387,"Washing, dressing and grooming oneself"
2014,010299,0.052554,"Grooming, n.e.c."
2014,010301,4.582753,Health-related self care
2014,010399,0.054011,"Self care, n.e.c."
2014,010401,0.302822,Personal/Private activities
2014,010501,0.000823,Personal emergencies
2014,019999,0.004295,"Personal care, n.e.c."
2014,020101,20.078114,Interior cleaning
2014,020102,10.335341,Laundry
2014,020103,1.460805,"Sewing, repairing, & maintaining textiles"
2014,020104,1.331127,"Storing interior hh items, inc. food"
2014,020199,0.012324,"Housework, n.e.c."
2014,020201,27.216035,Food and drink preparation
2014,020202,0.458354,Food presentation
2014,020203,7.492801,Kitchen and food clean-up
2014,020301,2.814718,"Interior arrangement, decoration, & repairs"
2014,020302,0.468240,Building and repairing furniture
2014,020303,0.592413,Heating and cooling
2014,020399,0.038152,"Interior maintenance, repair, & decoration, n.e.c."
2014,020401,1.920610,Exterior cleaning
2014,020402,1.264048,"Exterior repair, improvements, & decoration"
2014,020499,0.023596,"Exterior maintenance, repair & decoration, n.e.c."
2014,020501,10.952266,"Lawn, garden, and houseplant care"
2014,020502,0.248662,"Ponds, pools, and hot tubs"
2014,020599,0.000131,"Lawn and garden, n.e.c."
2014,020681,6.431429,Care for animals and pets (not veterinary care)
2014,020699,0.010232,"Pet and animal care, n.e.c."
2014,020701,2.877923,Vehicle repair and maintenance (by self)
2014,020799,0.021909,"Vehicles, n.e.c."
2014,020801,0.910443,"Appliance, tool, and toy set-up, repair, & maintenance (by self)"
2014,020901,1.601327,Financial management
2014,020902,5.127707,Household & personal organization and planning
2014,020903,0.907099,HH & personal mail & messages (except e-mail)
2014,020904,1.748064,HH & personal e-mail and messages
2014,020905,0.176754,Home security
2014,020999,0.009472,"Household management, n.e.c."
2014,029999,0.020760,"Household activities, n.e.c."
2014,030101,8.888422,Physical care for hh children
2014,030102,0.766179,Reading to/with hh children
2014,030103,5.829153,"Playing with hh children, not sports"
2014,030104,0.065673,Arts and crafts with hh children
2014,030105,0.233046,Playing sports with hh children
2014,030108,0.207088,Organization & planning for hh children
2014,030109,1.569401,Looking after hh children (as a primary activity)
2014,030110,1.425771,Attending hh children's events
2014,030111,0.305725,Waiting for/with hh children
2014,030112,1.118874,Picking up/dropping off hh children
2014,030186,1.063386,Talking with/listening to hh children
2014,030199,0.056825,"Caring for & helping hh children, n.e.c."
2014,030201,1.947524,Homework (hh children)
2014,030202,0.136778,Meetings and school conferences (hh children)
2014,030203,0.200078,Home schooling of hh children
2014,030299,0.028786,"Activities related to hh child's education, n.e.c."
2014,030301,0.189945,Providing medical care to hh children
2014,030302,0.408634,Obtaining medical care for hh children
2014,030303,0.098356,Waiting associated with hh children's health
2014,030399,0.106469,"Activities related to hh child's health, n.e.c."
2014,030401,1.068236,Physical care for hh adults
2014,030402,0.153674,Looking after hh adult (as a primary activity)
2014,030403,0.210741,Providing medical care to hh adult
2014,030404,0.212159,Obtaining medical and care services for hh adult
2014,030405,0.192341,Waiting associated with caring for household adults
2014,030499,0.048073,"Caring for household adults, n.e.c."
2014,030501,0.258009,Helping hh adults
2014,030502,0.047416,Organization & planning for hh adults
2014,030503,0.196703,Picking up/dropping off hh adult
2014,030504,0.193965,Waiting associated with helping hh adults
2014,030599,0.040745,"Helping household adults, n.e.c."
2014,039999,0.002741,"Caring for & helping hh members, n.e.c."
2014,040101,0.471622,Physical care for nonhh children
2014,040102,0.059668,Reading to/with nonhh children
2014,040103,1.720416,"Playing with nonhh children, not sports"
2014,040104,0.026948,Arts and crafts with nonhh children
2014,040105,0.030323,Playing sports with nonhh children
2014,040108,0.019645,Organization & planning for nonhh children
2014,040109,0.726793,Looking after nonhh children (as primary activity)
2014,040110,0.256109,Attending nonhh children's events
2014,040111,0.049433,Waiting for/with nonhh children
2014,040112,0.184208,Dropping off/picking up nonhh children
2014,040186,0.425058,Talking with/listening to nonhh children
2014,040199,0.090123,"Caring for and helping nonhh children, n.e.c."
2014,040201,0.091261,Homework (nonhh children)
2014,040203,0.022001,Home schooling of nonhh children
2014,040301,0.021436,Providing medical care to nonhh children
2014,040302,0.025953,Obtaining medical care for nonhh children
2014,040303,0.005515,Waiting associated with nonhh children's health
2014,040401,0.212530,Physical care for nonhh adults
2014,040402,0.025128,Looking after nonhh adult (as a primary activity)
2014,040403,0.081392,Providing medical care to nonhh adult
2014,040404,0.208188,Obtaining medical and care services for nonhh adult
2014,040405,0.221167,Waiting associated with caring for nonhh adults
2014,040501,0.549857,"Housework, cooking, & shopping assistance for nonhh adults"
2014,040502,0.889399,House & lawn maintenance & repair assistance for nonhh adults
2014,040503,0.090449,Animal & pet care assistance for nonhh adults
2014,040504,0.295530,Vehicle & appliance maintenance/repair assistance for nonhh adults
2014,040505,0.049484,Financial management assistance for nonhh adults
2014,040506,0.273360,Household management & paperwork assistance for nonhh adults
2014,040507,0.337838,Picking up/dropping off nonhh adult
2014,040508,0.220566,Waiting associated with helping nonhh adults
2014,040599,0.298163,"Helping nonhh adults, n.e.c."
2014,049999,0.000366,"Caring for & helping nonhh members, n.e.c."
2014,050101,190.571038,"Work, main job"
2014,050102,4.310165,"Work, other job(s)"
2014,050103,0.002404,Security procedures related to work
2014,050189,0.217840,"Working, n.e.c."
2014,050201,0.040433,"Socializing, relaxing, and leisure as part of job"
2014,050202,0.291143,Eating and drinking as part of job
2014,050203,0.120438,Sports and exercise as part of job
2014,050289,0.000554,"Work-related activities, n.e.c."
2014,050301,0.091391,"Income-generating hobbies, crafts, and food"
2014,050302,0.002387,Income-generating performances
2014,050303,0.624123,Income-generating services
2014,050304,0.031156,Income-generating rental property activities
2014,050389,0.628603,"Other income-generating activities, n.e.c."
2014,050403,0.088979,Job interviewing
2014,050404,0.005585,Waiting associated with job search or interview
2014,050481,2.163552,Job search activities
2014,050499,0.023262,"Job search and Interviewing, n.e.c."
2014,059999,0.016114,"Work and work-related activities, n.e.c."
2014,060101,13.005489,"Taking class for degree, certification, or licensure"
2014,060102,0.619284,Taking class for personal interest
2014,060103,0.049833,Waiting associated with taking classes
2014,060199,0.403783,"Taking class, n.e.c."
2014,060201,0.067156,Extracurricular club activities
2014,060202,0.133036,Extracurricular music & performance activities
2014,060301,8.287030,"Research/homework for class for degree, certification, or licensure"
2014,060302,0.255470,Research/homework for class for pers. interest
2014,060303,0.004724,Waiting associated with research/homework
2014,060399,0.506514,Research/homework n.e.c.
2014,060401,0.103396,"Administrative activities: class for degree, certification, or licensure"
2014,060403,0.007519,Waiting associated w/admin. activities (education)
2014,060499,0.010292,"Administrative for education, n.e.c."
2014,069999,0.152949,"Education, n.e.c."
2014,070101,6.822812,Grocery shopping
2014,070102,0.409263,Purchasing gas
2014,070103,1.234481,Purchasing food (not groceries)
2014,070104,12.959981,"Shopping, except groceries, food and gas"
2014,070105,0.067348,Waiting associated with shopping
2014,070199,0.001180,"Shopping, n.e.c."
2014,070201,0.023452,Comparison shopping
2014,079999,0.000902,"Consumer purchases, n.e.c."
2014,080101,0.015480,Using paid childcare services
2014,080201,0.359270,Banking
2014,080202,0.042811,Using other financial services
2014,080203,0.002243,Waiting associated w/banking/financial services
2014,080301,0.022199,Using legal services
2014,080399,0.000417,"Using legal services, n.e.c."
2014,080401,3.013930,Using health and care services outside the home
2014,080402,0.058657,Using in-home health and care services
2014,080403,0.501775,Waiting associated with medical services
2014,080501,1.018378,Using personal care services
2014,080502,0.045425,Waiting associated w/personal care services
2014,080601,0.181734,Activities rel. to purchasing/selling real estate
2014,080602,0.000157,Waiting associated w/purchasing/selling real estate
2014,080701,0.098362,Using veterinary services
2014,080702,0.003220,Waiting associated with veterinary services
2014,080799,0.000775,"Using veterinary services, n.e.c."
2014,089999,0.024979,"Professional and personal services, n.e.c."
2014,090101,0.000416,Using interior cleaning services
2014,090103,0.021503,Using clothing repair and cleaning services
2014,090104,0.000453,Waiting associated with using household services
2014,090199,0.003598,"Using household services, n.e.c."
2014,090201,0.196075,Using home maint/repair/decor/construction svcs
2014,090202,0.061243,Waiting associated w/ home main/repair/decor/constr
2014,090301,0.016957,Using pet services
2014,090401,0.005751,Using lawn and garden services
2014,090501,0.298803,Using vehicle maintenance or repair services
2014,090502,0.252965,Waiting associated with vehicle main. or repair svcs
2014,090599,0.003890,"Using vehicle maint. & repair svcs, n.e.c."
2014,099999,0.021116,"Using household services, n.e.c."
2014,100101,0.010798,Using police and fire services
2014,100102,0.039651,Using social services
2014,100103,0.058786,"Obtaining licenses & paying fines, fees, taxes"
2014,100199,0.033401,"Using government services, n.e.c."
2014,100201,0.226652,Civic obligations & participation
2014,100381,0.097598,Waiting associated w/ using government services
2014,100383,0.050181,Waiting associated w/civic obligations & participation
2014,109999,0.030595,"Government services, n.e.c."
2014,110101,64.307371,Eating and drinking
2014,110281,0.176135,Waiting associated w/eating & drinking
2014,110289,0.002456,"Waiting associated with eating & drinking, n.e.c."
2014,120101,38.460019,Socializing and communicating with others
2014,120199,0.008375,"Socializing and communicating, n.e.c."
2014,120201,3.611968,Attending or hosting parties/receptions/ceremonies
2014,120202,0.436981,Attending meetings for personal interest (not volunteering)
2014,120299,0.029174,"Attending/hosting social events, n.e.c."
2014,120301,17.046004,"Relaxing, thinking"
2014,120302,0.462624,Tobacco and drug use
2014,120303,169.270121,Television and movies (not religious)
2014,120304,0.146182,Television (religious)
2014,120305,1.026559,Listening to the radio
2014,120306,1.945572,Listening to/playing music (not radio)
2014,120307,13.361913,Playing games
2014,120308,13.624127,Computer use for leisure (exc. Games)
2014,120309,1.400425,Arts and crafts as a hobby
2014,120310,0.002409,Collecting as a hobby
2014,120311,0.218203,"Hobbies, except arts & crafts and collecting"
2014,120312,19.168004,Reading for personal interest
2014,120313,0.281992,Writing for personal interest
2014,120399,0.130706,"Relaxing and leisure, n.e.c."
2014,120401,0.901167,Attending performing arts
2014,120402,0.283250,Attending museums
2014,120403,1.439168,Attending movies/film
2014,120404,0.630175,Attending gambling establishments
2014,120499,1.959633,"Arts and entertainment, n.e.c."
2014,120501,0.012561,Waiting assoc. w/socializing & communicating
2014,120502,0.000866,Waiting assoc. w/attending/hosting social events
2014,120503,0.013512,Waiting associated with relaxing/leisure
2014,120504,0.054294,Waiting associated with arts & entertainment
2014,129999,0.000388,"Socializing, relaxing, and leisure, n.e.c."
2014,130101,0.156335,Doing aerobics
2014,130102,0.132992,Playing baseball
2014,130103,0.742176,Playing basketball
2014,130104,0.485070,Biking
2014,130105,0.241312,Playing billiards
2014,130106,0.173856,Boating
2014,130107,0.486333,Bowling
2014,130108,0.045362,"Climbing, spelunking, caving"
2014,130109,0.223842,Dancing
2014,130110,0.155477,Participating in equestrian sports
2014,130112,0.684116,Fishing
2014,130113,0.300125,Playing football
2014,130114,1.216901,Golfing
2014,130115,0.034617,Doing gymnastics
2014,130116,0.274499,Hiking
2014,130117,0.055119,Playing hockey
2014,130118,0.672932,Hunting
2014,130119,0.073690,Participating in martial arts
2014,130120,0.129638,Playing racquet sports
2014,130122,0.143126,Rollerblading
2014,130124,0.801686,Running
2014,130125,0.179069,"Skiing, ice skating, snowboarding"
2014,130126,0.412832,Playing soccer
2014,130127,0.178978,Softball
2014,130128,0.689633,Using cardiovascular equipment
2014,130129,0.062515,Vehicle touring/racing
2014,130130,0.106920,Playing volleyball
2014,130131,3.034744,Walking
2014,130132,1.311857,Participating in water sports
2014,130133,0.882519,Weightlifting/strength training
2014,130134,2.516022,"Working out, unspecified"
2014,130136,0.325458,Doing yoga
2014,130199,0.602029,Playing sports n.e.c.
2014,130202,0.328425,Watching baseball
2014,130203,0.376420,Watching basketball
2014,130204,0.013308,Watching biking
2014,130205,0.010373,Watching billiards
2014,130206,0.032084,Watching boating
2014,130210,0.051874,Watching equestrian sports
2014,130213,0.468651,Watching football
2014,130214,0.008906,Watching golfing
2014,130215,0.005313,Watching gymnastics
2014,130216,0.072002,Watching hockey
2014,130218,0.025323,Watching racquet sports
2014,130219,0.005139,Watching rodeo competitions
2014,130222,0.013914,Watching running
2014,130224,0.102393,Watching soccer
2014,130225,0.085923,Watching softball
2014,130226,0.051024,Watching vehicle touring/racing
2014,130227,0.049192,Watching volleyball
2014,130229,0.062875,Watching water sports
2014,130231,0.010139,"Watching people working out, unspecified"
2014,130299,0.180953,"Attending sporting events, n.e.c."
2014,130301,0.056377,Waiting related to playing sports or exercising
2014,130302,0.011338,Waiting related to attending sporting events
2014,139999,0.027458,"Sports, exercise, & recreation, n.e.c."
2014,140101,4.874320,Attending religious services
2014,140102,2.941165,Participation in religious practices
2014,140103,0.041410,Waiting associated w/religious & spiritual activities
2014,140104,0.010625,Security procedures rel. to religious & spiritual activities
2014,140105,0.711476,Religious education activities
2014,149999,0.004107,"Religious and spiritual activities, n.e.c."
2014,150101,0.798363,Computer use
2014,150102,0.517756,Organizing and preparing
2014,150103,0.046532,Reading
2014,150104,0.128814,Telephone calls (except hotline counseling)
2014,150105,0.122485,Writing
2014,150106,0.469580,Fundraising
2014,150199,0.078163,"Administrative & support activities, n.e.c."
2014,150201,0.581448,"Food preparation, presentation, clean-up"
2014,150202,0.285559,Collecting & delivering clothing & other goods
2014,150203,0.320862,Providing care
2014,150204,0.694680,"Teaching, leading, counseling, mentoring"
2014,150299,0.303745,"Social service & care activities, n.e.c."
2014,150301,0.024064,"Building houses, wildlife sites, & other structures"
2014,150302,0.274239,"Indoor & outdoor maintenance, repair, & clean-up"
2014,150401,0.321534,Performing
2014,150402,0.258326,Serving at volunteer events & cultural activities
2014,150499,0.039054,"Participating in performance & cultural activities, n.e.c."
2014,150501,1.180988,"Attending meetings, conferences, & training"
2014,150601,0.027467,Public health activities
2014,150602,0.008229,Public safety activities
2014,159989,1.646713,"Volunteer activities, n.e.c."
2014,160101,2.165046,Telephone calls to/from family members
2014,160102,2.145365,"Telephone calls to/from friends, neighbors, or acquaintances"
2014,160103,0.005234,Telephone calls to/from education services providers
2014,160104,0.037901,Telephone calls to/from salespeople
2014,160105,0.128868,Telephone calls to/from professional or personal care svcs providers
2014,160106,0.038834,Telephone calls to/from household services providers
2014,160107,0.022176,Telephone calls to/from paid child or adult care providers
2014,160108,0.015183,Telephone calls to/from government officials
2014,169989,1.302557,"Telephone calls, n.e.c."
2014,180101,1.014032,Travel related to personal care
2014,180280,2.288108,Travel related to household activities
2014,180381,4.031530,Travel related to caring for and helping hh children
2014,180382,1.015972,Travel related to caring for and helping hh adults
2014,180481,0.890739,Travel related to caring for and helping nonhh children
2014,180482,2.061974,Travel related to caring for and helping nonhh adults
2014,180499,0.000256,"Travel rel. to caring for & helping nonhh members, n.e.c."
2014,180501,16.030539,Travel related to working
2014,180502,0.041344,Travel related to work-related activities
2014,180589,0.384918,"Travel related to work, n.e.c."
2014,180601,1.485090,Travel related to taking class
2014,180682,0.290182,Travel related to education (except taking class)
2014,180699,0.000840,"Travel related to education, n.e.c."
2014,180701,3.506554,Travel related to grocery shopping
2014,180782,9.777335,Travel related to shopping (except grocery shopping)
2014,180801,0.014829,Travel related to using childcare services
2014,180802,0.365965,Travel related to using financial services and banking
2014,180803,0.023234,Travel related to using legal services
2014,180804,1.251086,Travel related to using medical services
2014,180805,0.310929,Travel related to using personal care services
2014,180806,0.182579,Travel related to using real estate services
2014,180807,0.109842,Travel related to using veterinary services
2014,180899,0.012186,"Travel rel. to using prof. & personal care services, n.e.c."
2014,180901,0.035782,Travel related to using household services
2014,180902,0.018989,Travel related to using home main./repair/decor./construction svcs
2014,180903,0.039231,Travel related to using pet services (not vet)
2014,180905,0.310134,Travel related to using vehicle maintenance & repair services
2014,180999,0.005720,"Travel related to using household services, n.e.c."
2014,181002,0.085502,Travel related to civic obligations & participation
2014,181081,0.114374,Travel related to using government services
2014,181099,0.000511,"Travel rel. to govt svcs & civic obligations, n.e.c."
2014,181101,5.922183,Travel related to eating and drinking
2014,181201,5.260533,Travel related to socializing and communicating
2014,181202,0.650010,Travel related to attending or hosting social events
2014,181204,1.002091,Travel related to arts and entertainment
2014,181283,2.737379,Travel related to relaxing and leisure
2014,181299,0.004278,"Travel rel. to socializing, relaxing, & leisure, n.e.c."
2014,181301,2.590293,Travel related to participating in sports/exercise/recreation
2014,181302,0.481815,Travel related to attending sporting/recreational events
2014,181399,0.004607,"Travel related to sports, exercise, & recreation, n.e.c."
2014,181401,1.352805,Travel related to religious/spiritual practices
2014,181501,0.994706,Travel related to volunteering
2014,181599,0.064703,"Travel related to volunteer activities, n.e.c."
2014,181601,0.150052,Travel related to phone calls
2014,181699,0.008211,"Travel rel. to phone calls, n.e.c."
2014,181801,0.015181,Security procedures related to traveling
2014,181899,0.002209,"Security procedures related to traveling, n.e.c."
2014,189999,1.542793,"Traveling, n.e.c."
2014,500101,7.253840,Insufficient detail in verbatim
2014,500103,0.524373,Missing travel or destination
2014,500105,0.321071,Respondent refused to provide information/none of your business
2014,500106,4.024520,Gap/can't remember
2014,500107,0.056177,Unable to code activity at 1st tier
2015,010101,525.874340,Sleeping
2015,010102,4.172771,Sleeplessness
2015,010199,0.000070,"Sleeping, n.e.c."
2015,010201,41.164137,"Washing, dressing and grooming oneself"
2015,010299,0.099857,"Grooming, n.e.c."
2015,010301,5.555625,Health-related self care
2015,010399,0.311100,"Self care, n.e.c."
2015,010401,0.435315,Personal/Private activities
2015,020101,20.124823,Interior cleaning
2015,020102,10.852976,Laundry
2015,020103,2.139100,"Sewing, repairing, & maintaining textiles"
2015,020104,1.177005,"Storing interior hh items, inc. food"
2015,020199,0.008739,"Housework, n.e.c."
2015,020201,27.172185,Food and drink preparation
2015,020202,0.528975,Food presentation
2015,020203,8.241786,Kitchen and food clean-up
2015,020299,0.000645,"Food & drink prep, presentation, & clean-up, n.e.c."
2015,020301,2.583427,"Interior arrangement, decoration, & repairs"
2015,020302,0.327206,Building and repairing furniture
2015,020303,0.899647,Heating and cooling
2015,020399,0.000753,"Interior maintenance, repair, & decoration, n.e.c."
2015,020401,2.035446,Exterior cleaning
2015,020402,1.682241,"Exterior repair, improvements, & decoration"
2015,020499,0.004874,"Exterior maintenance, repair & decoration, n.e.c."
2015,020501,11.689692,"Lawn, garden, and houseplant care"
2015,020502,0.128436,"Ponds, pools, and hot tubs"
2015,020681,6.619223,Care for animals and pets (not veterinary care)
2015,020699,0.005207,"Pet and animal care, n.e.c."
2015,020701,2.239194,Vehicle repair and maintenance (by self)
2015,020799,0.001230,"Vehicles, n.e.c."
2015,020801,1.086687,"Appliance, tool, and toy set-up, repair, & maintenance (by self)"
2015,020899,0.001471,"Appliances and tools, n.e.c."
2015,020901,1.564908,Financial management
2015,020902,6.283171,Household & personal organization and planning
2015,020903,1.315513,HH & personal mail & messages (except e-mail)
2015,020904,1.954624,HH & personal e-mail and messages
2015,020905,0.145693,Home security
2015,020999,0.001753,"Household management, n.e.c."
2015,029999,0.120939,"Household activities, n.e.c."
2015,030101,8.460147,Physical care for hh children
2015,030102,0.793668,Reading to/with hh children
2015,030103,5.703725,"Playing with hh children, not sports"
2015,030104,0.061382,Arts and crafts with hh children
2015,030105,0.233989,Playing sports with hh children
2015,030108,0.254790,Organization & planning for hh children
2015,030109,1.608465,Looking after hh children (as a primary activity)
2015,030110,1.095946,Attending hh children's events
2015,030111,0.452316,Waiting for/with hh children
2015,030112,1.123890,Picking up/dropping off hh children
2015,030186,1.110610,Talking with/listening to hh children
2015,030199,0.071139,"Caring for & helping hh children, n.e.c."
2015,030201,1.709198,Homework (hh children)
2015,030202,0.183443,Meetings and school conferences (hh children)
2015,030203,0.248669,Home schooling of hh children
2015,030204,0.002174,Waiting associated with hh children's education
2015,030299,0.056449,"Activities related to hh child's education, n.e.c."
2015,030301,0.249199,Providing medical care to hh children
2015,030302,0.233569,Obtaining medical care for hh children
2015,030303,0.058476,Waiting associated with hh children's health
2015,030399,0.042021,"Activities related to hh child's health, n.e.c."
2015,030401,0.809062,Physical care for hh adults
2015,030402,0.017783,Looking after hh adult (as a primary activity)
2015,030403,0.214583,Providing medical care to hh adult
2015,030404,0.333257,Obtaining medical and care services for hh adult
2015,030405,0.042265,Waiting associated with caring for household adults
2015,030499,0.001112,"Caring for household adults, n.e.c."
2015,030501,0.080653,Helping hh adults
2015,030502,0.041764,Organization & planning for hh adults
2015,030503,0.233692,Picking up/dropping off hh adult
2015,030504,0.311850,Waiting associated with helping hh adults
2015,030599,0.019082,"Helping household adults, n.e.c."
2015,040101,0.599469,Physical care for nonhh children
2015,040102,0.057564,Reading to/with nonhh children
2015,040103,1.412424,"Playing with nonhh children, not sports"
2015,040104,0.008580,Arts and crafts with nonhh children
2015,040105,0.025335,Playing sports with nonhh children
2015,040108,0.044439,Organization & planning for nonhh children
2015,040109,0.453861,Looking after nonhh children (as primary activity)
2015,040110,0.409364,Attending nonhh children's events
2015,040111,0.063511,Waiting for/with nonhh children
2015,040112,0.193651,Dropping off/picking up nonhh children
2015,040186,0.312483,Talking with/listening to nonhh children
2015,040199,0.074283,"Caring for and helping nonhh children, n.e.c."
2015,040201,0.063387,Homework (nonhh children)
2015,040202,0.012416,Meetings and school conferences (nonhh children)
2015,040301,0.002438,Providing medical care to nonhh children
2015,040302,0.006501,Obtaining medical care for nonhh children
2015,040303,0.002812,Waiting associated with nonhh children's health
2015,040399,0.024908,"Activities related to nonhh child's health, n.e.c."
2015,040401,0.135186,Physical care for nonhh adults
2015,040402,0.297631,Looking after nonhh adult (as a primary activity)
2015,040403,0.038414,Providing medical care to nonhh adult
2015,040404,0.210928,Obtaining medical and care services for nonhh adult
2015,040405,0.094731,Waiting associated with caring for nonhh adults
2015,040499,0.023045,"Caring for nonhh adults, n.e.c."
2015,040501,0.572320,"Housework, cooking, & shopping assistance for nonhh adults"
2015,040502,0.942726,House & lawn maintenance & repair assistance for nonhh adults
2015,040503,0.105897,Animal & pet care assistance for nonhh adults
2015,040504,0.317993,Vehicle & appliance maintenance/repair assistance for nonhh adults
2015,040505,0.050670,Financial management assistance for nonhh adults
2015,040506,0.376103,Household management & paperwork assistance for nonhh adults
2015,040507,0.323942,Picking up/dropping off nonhh adult
2015,040508,0.319530,Waiting associated with helping nonhh adults
2015,040599,0.266893,"Helping nonhh adults, n.e.c."
2015,049999,0.001869,"Caring for & helping nonhh members, n.e.c."
2015,050101,186.763162,"Work, main job"
2015,050102,4.344673,"Work, other job(s)"
2015,050103,0.001938,Security procedures related to work
2015,050189,0.216079,"Working, n.e.c."
2015,050201,0.249786,"Socializing, relaxing, and leisure as part of job"
2015,050202,0.092205,Eating and drinking as part of job
2015,050203,0.004557,Sports and exercise as part of job
2015,050289,0.007827,"Work-related activities, n.e.c."
2015,050301,0.163877,"Income-generating hobbies, crafts, and food"
2015,050302,0.019338,Income-generating performances
2015,050303,0.596480,Income-generating services
2015,050304,0.018562,Income-generating rental property activities
2015,050389,0.861944,"Other income-generating activities, n.e.c."
2015,050403,0.112959,Job interviewing
2015,050404,0.033589,Waiting associated with job search or interview
2015,050481,1.686372,Job search activities
2015,050499,0.028229,"Job search and Interviewing, n.e.c."
2015,059999,0.026710,"Work and work-related activities, n.e.c."
2015,060101,13.876796,"Taking class for degree, certification, or licensure"
2015,060102,0.661595,Taking class for personal interest
2015,060103,0.104486,Waiting associated with taking classes
2015,060104,0.000863,Security procedures rel. to taking classes
2015,060199,0.073019,"Taking class, n.e.c."
2015,060201,0.090075,Extracurricular club activities
2015,060202,0.204717,Extracurricular music & performance activities
2015,060203,0.045994,Extracurricular student government activities
2015,060289,0.038223,"Education-related extracurricular activities, n.e.c."
2015,060301,9.944190,"Research/homework for class for degree, certification, or licensure"
2015,060302,0.243830,Research/homework for class for pers. interest
2015,060399,0.060658,Research/homework n.e.c.
2015,060401,0.260091,"Administrative activities: class for degree, certification, or licensure"
2015,060402,0.000096,Administrative activities: class for personal interest
2015,060499,0.024102,"Administrative for education, n.e.c."
2015,069999,0.194883,"Education, n.e.c."
2015,070101,6.069206,Grocery shopping
2015,070102,0.328126,Purchasing gas
2015,070103,1.491061,Purchasing food (not groceries)
2015,070104,13.721300,"Shopping, except groceries, food and gas"
